First,Second,Third,Forth,Fifth
-52860.18285120197,-52859.575952252235,-52856.01867180833,-52858.207953429606,-52850.72759076166
-36876.01990919649,-36874.19034571144,-36874.6817090631,-36876.388824419504,-36876.34161412694
-28177.35294451312,-28175.767174069457,-28154.78261849238,-28173.286315946934,-28168.91608208853
-44105.25433899374,-44116.67148886098,-44116.9779666292,-44120.867749991565,-44117.23409620073
-39037.98180488948,-39057.803781122595,-39058.19219904624,-39056.884733028906,-39011.098434326224
-35085.64178384992,-34936.68164048955,-35047.13283643617,-35075.212457678375,-35068.17548535583
-45930.02266308745,-45936.40451303382,-45937.630529558046,-45936.55378088647,-45936.716447382656
-40522.89393606019,-40521.74744822772,-40521.53872257453,-40519.26937166522,-40527.809806280515
-39179.35886937209,-39188.37357649993,-39202.53942406965,-39161.9782141544,-39203.87106536722
-38738.747995502585,-38742.8631972813,-38742.713725127214,-38736.683269181936,-38741.25529162768
-50914.62248317534,-50905.98660248807,-50899.97790675625,-50905.393531469694,-50898.830766226514
-38296.844153523234,-38303.39089441502,-38303.587887225054,-38274.01012589034,-38304.649661733
-40764.07151562794,-40775.08795222797,-40775.52115066127,-40776.14914582905,-40771.14454923281
-44295.374884427234,-44297.295702515185,-44295.880832153984,-44292.97625825516,-44292.627366925495
-47448.00615728974,-47447.55348031645,-47432.60022440609,-47428.39137718045,-47447.89709778786
-40929.59175192732,-40928.23552784726,-40923.28208719017,-40930.05852755304,-40931.30202014994
-41532.48683883261,-41524.87249206095,-41533.33308457585,-41531.45793822701,-41527.65602889977
-49434.600958881056,-49435.48528406834,-49435.388386508544,-49434.17518938323,-49436.51594763269
-35639.55797518309,-35590.88930293735,-35638.6637273521,-35640.565494396345,-35640.66991991993
-33003.22106690529,-33013.44314538568,-32911.67672193003,-33013.67662863282,-32999.616584820134
-33734.547029691916,-33738.69487999317,-33742.213394708204,-33739.517034779,-33736.95797409372
-38381.02445620394,-38394.741746549334,-38392.657235259714,-38385.623859214975,-38391.478942153
-54370.887020426395,-53101.091084969514,-54307.628035333604,-54546.88690745858,-54542.426336180135
-47136.61747734248,-47137.70566561894,-47133.04369898418,-47097.95556607536,-47136.96593609498
-40155.365389982006,-40154.9711265771,-40154.53627016831,-40151.65331638166,-40154.28553546527
-34044.4593044656,-34038.74332611411,-34044.65219866652,-34041.127409664325,-34034.651693774416
-39968.34223466192,-39967.900383425294,-39967.30015362149,-39967.47382799252,-39969.61263347991
-47576.372986912946,-47615.99834491955,-47616.5905487166,-47615.39300094619,-47614.69552054168
-32949.15115077837,-32939.77747161242,-32940.20260789247,-32942.96821576866,-32943.284184536504
-45021.926330747156,-43153.90334821384,-42975.97339557287,-42828.80776597221,-43152.25367206578
-45307.741351523604,-45611.71891663631,-45015.95931395377,-40031.96575205715,-45652.415434831506
-32812.341449926746,-32807.44603347178,-32812.66476642779,-32717.9001871601,-32813.353028066034
-50994.57976958816,-50466.111659465234,-47879.63530802108,-51057.25887008503,-50547.884301320475
-34618.1752580393,-36468.25924952188,-34612.800703422356,-34610.734464108835,-38278.257158942615
-41826.82720300558,-41832.21765349332,-41833.23654254851,-41828.989219760646,-41828.626688624754
-48149.598419728805,-48124.586840521006,-48139.614926160284,-48053.902541568204,-48134.77925009109
-40628.77957965584,-40627.668035383846,-40630.34278483805,-40628.225426902194,-40629.51038871384
-40915.34121825715,-44398.944400009364,-45083.17796343754,-45051.665626548616,-45090.116324079885
-43974.44038509957,-43978.51666631,-43975.98878354831,-43977.48966108447,-43975.18458644517
-29129.280721209878,-29121.333288407863,-29127.789464918507,-29110.809392395302,-29128.334611135786
-42977.59902266984,-42975.05759515437,-42978.54149355016,-42975.45077912876,-42976.36908218228
-31634.667066597056,-31634.095313433507,-31633.283094610688,-31634.122493924813,-31633.523855767235
-33420.11980559105,-33419.09957915891,-33415.48489332074,-33416.073520421756,-33415.39631084313
-39985.21053933864,-39952.94735307797,-39969.73039471192,-39958.51259341146,-39955.15534665198
-50460.76511599712,-50485.12610184637,-50449.811325782386,-51805.74297459517,-50487.11393939098
-48226.25519797797,-48081.04139532404,-48227.65335600555,-48235.085039179416,-48228.49089735116
-36487.39587689709,-36472.594040747696,-36486.646682229024,-36482.914360234034,-36486.288074108284
-30291.108507693214,-30292.728680353746,-30290.94805439392,-30293.741933330697,-30291.715380039448
-43184.1175652455,-43185.11769168047,-43182.71884603211,-43185.99891230837,-43181.06993587519
-42829.18856493832,-42821.037219136415,-42829.304577365474,-42828.99383428021,-42824.84953574756
-36935.57882914451,-36935.28313603181,-36913.18943770996,-36928.913334562334,-36934.3211731466
-27366.65529594076,-27365.805521460694,-27363.570101309946,-27366.87865898776,-27358.09948301669
-33308.65809087512,-33307.951966526336,-33308.84540917818,-33302.85688634209,-33286.58367987331
