First,Second,Third,Forth,Fifth
-28265.10658122375,-28267.271115475567,-28263.55631470437,-28262.797038238532,-27847.59177311689
-35677.50251138533,-35678.853251285465,-35674.59892948935,-35675.36866030662,-35671.715511751165
-40571.941370464774,-40533.596053586756,-40587.94484375688,-38160.722664202716,-40550.853562492935
-32313.67760030501,-32062.19163573117,-32307.35639023992,-32310.78475761847,-32293.38490954459
-22602.443133397264,-22601.010050127166,-22598.557559657555,-22601.048871725518,-22601.332747551776
-31865.142800950653,-31241.61007044458,-31854.30314209316,-31866.74575827732,-31865.544534561715
-25798.091647540543,-25808.40649836813,-25792.54916571088,-25793.296077304283,-25758.936971654017
-42653.51656846679,-42655.10913368187,-42651.21011036067,-42651.049933301925,-42646.33702361431
-21439.641363973187,-21437.247402851346,-21435.940002232062,-21422.058472748096,-21439.16037607173
-37541.194656840176,-37527.79687548459,-37543.03221642219,-37537.86414380017,-37520.45046122627
-20283.72913227407,-20283.66885237888,-20283.05148598933,-20182.415439239023,-20259.851906371518
-21979.062802198507,-21999.112478007493,-21956.823418002343,-21995.495482739032,-21898.342588413147
-31316.990725346983,-31317.133641032808,-31316.896409728168,-31279.11214336366,-31317.47603167395
-34581.87710372368,-34552.1652930171,-34575.577819734084,-34582.535892471285,-34584.906562494914
-31734.838539232598,-31654.630725830524,-31691.97793057618,-31729.377615297275,-31732.231202529463
-30357.189811000444,-30358.249364029754,-30349.3302293273,-30244.717754930152,-30354.144865687344
-42527.13175994949,-42533.683832669885,-42504.07663704457,-42534.396644441804,-42522.46900083308
-32618.45882034205,-32406.31905532913,-32530.3295466102,-32613.460620075453,-32502.54273629162
