First,Second,Third,Forth,Fifth
-66715.30229464138,-66714.24331689089,-66338.17362332037,-66492.25744484617,-66703.59412889018
-60824.99763537815,-57501.96244738978,-60842.599923907714,-60850.004648567156,-60869.46547329967
-38259.06218613236,-59658.66577554197,-59654.32369594383,-59707.33564405559,-59711.59941432125
-76231.37786638037,-76279.36711094415,-76130.70424398505,-76439.28803875408,-76373.72015878942
-68535.29811222744,-68552.35183698521,-68535.67402842213,-68551.10589088527,-68552.76589410202
-40804.70925325948,-24680.06185729801,-40952.3806968271,-38089.414439144784,-40970.01834489256
-61326.43141684492,-66689.38109365932,-67870.85322395187,-68036.43828864546,-68012.16979582558
-52965.412851735746,-53205.50125746108,-53145.59597632425,-53084.00737695779,-52125.640914258045
-51115.99605011384,-50599.88083258807,-47290.14109186911,-51257.237560244896,-51141.206445304684
-50618.9732034751,-50995.66567324004,-50823.35995471128,-50972.53392591541,-38882.778128749655
-46350.33471066028,-60650.845500236035,-60746.848330435634,-60747.583508720905,-60513.059586198855
-56871.87465028553,-55978.51081312578,-57446.973162744456,-57305.231288253024,-57231.68955743012
-57199.28488992916,-57217.70228850786,-57268.23783552607,-57243.86172472679,-57226.832147737136
-66864.35041303487,-69086.21760680784,-69137.6324334057,-69306.25494910772,-66912.14491801815
-57931.753202604945,-57718.23795769619,-57920.06499281018,-53073.313571445564,-57915.75582392352
-66137.76438270442,-66842.64679898613,-66809.16942503242,-66848.08929805497,-66841.91170817372
-74745.01432124389,-77116.57866010282,-74984.61823149338,-74972.91829986496,-74952.10085314773
-63425.18847665213,-64393.15294517953,-64440.49871783461,-64434.57255032298,-64293.51775980853
-57661.083676179696,-57581.167911254255,-57656.6068347763,-54243.296982083535,-57637.85988886187
-73689.54280185333,-73703.6637226921,-73694.16227352356,-73723.84307377378,-73717.20126558845
-51284.122647182536,-51294.44459114213,-51285.71739952754,-51340.17277117006,-47657.50080964271
-60824.252347462345,-60789.104162178526,-60819.27735234466,-60858.14825158192,-50512.96450529339
-72379.10340318129,-72427.07256808832,-72389.40249791309,-67163.94918148883,-72403.0966655706
-49177.991143304454,-49307.5526501441,-44232.540294781065,-49327.69048449484,-49315.63007701264
-70089.07695796952,-70023.83608517291,-70110.57811822445,-70137.71809230624,-70142.68044939695
-55861.82316172121,-55729.09590134454,-53156.24514673236,-55942.54558748358,-55936.955274916974
-69075.29819981118,-69106.95776561071,-69162.45109999483,-69139.18270921898,-69165.31609113528
-40616.58275222348,-40617.31188851897,-40631.657266294096,-40286.72565324378,-40142.340980426605
-73041.23433233245,-73096.67643634022,-72997.43150567132,-72997.64996047041,-71079.54510803366
-67151.331052882,-67080.91443072123,-67029.91144920606,-67136.91638505526,-67073.95191059973
-59461.80494012478,-59451.34768055353,-59436.48862126162,-51414.00082960541,-59392.93383633332
-67259.74688302776,-66030.67310622678,-68950.16143502343,-68056.18711297736,-69231.34888527579
-47188.570599958475,-47331.30682957287,-47370.870325330055,-47374.403045536295,-46562.39812003433
-35644.61218799598,-35651.78037209588,-35652.691841719585,-35677.81355570951,-35654.28731129332
