First,Second,Third,Forth,Fifth
-51199.47259019763,-70579.32397421682,-73420.97113453689,-56262.37586103225,-73587.67991389382
-69727.22403878065,-70315.13178138716,-70720.57093735425,-71679.10749992584,-71529.27377398366
-71515.84690213783,-60646.438187113985,-74755.97421504694,-73550.66858355321,-69921.12114244413
-60468.94648315308,-65448.86302907378,-68910.75743511223,-44159.478916133114,-73191.6448724842
-19403.509718863315,-73526.12822968657,-73209.68985555643,-48801.09512155543,-72977.85745575244
-47356.0007381638,-49275.22466793285,-45596.93549555058,-25217.085642939477,-47807.223442922135
-70392.88096478368,-72231.4068219028,-72279.36587986375,-69758.36536554535,-70470.2675538745
-68359.76404349881,-68337.98400452644,-65938.09494930258,-65372.45870943394,-63570.13826621044
-77278.25004578223,-77501.00609388559,-73612.71253730242,-76605.00783253758,-76212.76225706369
-67266.69692904601,-66718.26690123991,-65779.23278832657,-67372.85957760082,-55135.670142692245
-74995.27744456961,-71009.41486770638,-74744.77393296165,-75106.32918085597,-74420.35245655816
