First,Second,Third,Forth,Fifth
-66377.76692463983,-66361.75538968014,-66346.27607536332,-57735.19991828341,-66367.76274963327
-77734.88660522838,-77811.67196815269,-77974.38728699088,-77817.17420245678,-77825.64146798867
-59242.698578465475,-59251.5187367433,-59260.63539325085,-59226.74677080065,-59252.30089629745
-51065.782112747096,-51051.456551903895,-51009.81030728685,-51055.08455545256,-51072.58389703429
-63078.42425078366,-62905.13254900731,-61295.00217712983,-62669.437286783825,-63109.616823556964
-47835.07942096747,-47854.58753522698,-46880.03821953874,-47836.59050014637,-47855.13351406836
-43934.407037984616,-43941.11386746453,-43922.527281135415,-43842.34087872424,-43789.13210740877
-53246.43763575546,-55467.400709302674,-55427.481849495576,-52464.60024488762,-51943.64499364775
-51666.37492616118,-54379.317397576364,-51649.896009949785,-54928.16422033197,-54886.71613719666
-36653.93307441541,-36591.5922114202,-36644.4623237498,-36680.324906587135,-36665.239228300066
-51877.67348815073,-51869.63461398865,-54790.33358440994,-51815.6853939583,-54799.53544298672
-34616.12832988957,-34589.84442977981,-34617.72181306311,-34692.175014521235,-25196.625460872383
-51796.752856301435,-51768.150874567335,-51534.50650699514,-46610.40536789128,-51754.114407228575
-55979.00715405406,-55870.85768889901,-55983.76178560925,-55905.550277616436,-55930.919779448916
-54597.72097871325,-55079.86886489508,-54984.94956964781,-55001.072892618045,-54894.7531992197
-54685.90531618818,-51500.08002789665,-54668.910805501175,-54693.455620127264,-51484.06163892953
-51979.065550545565,-55185.279010815175,-54953.84242159956,-51987.997486360975,-55173.955856350985
-58983.23017011492,-59073.381442818936,-59061.88774907414,-59078.50500110676,-59058.570171696905
-61190.652370369775,-61507.904684360095,-51745.18367569799,-56567.06333712995,-63594.46385663647
-43467.348103732234,-43728.20352412344,-43718.203998080506,-43592.89946819152,-43660.693852998396
-66558.43939147593,-67667.66246342013,-66743.26312464109,-68904.88141593727,-67492.95356011191
-74277.77391512603,-74301.9558402403,-74263.48100518862,-74339.88161785276,-74283.86190835353
-53273.15515264272,-53275.94377226543,-53276.20544826491,-53126.24807318544,-53232.56754740996
-56220.807750174456,-56213.679390234676,-56220.483752599335,-56221.944453677424,-55395.596983547126
-69810.84129760625,-69872.29209954398,-69877.64406766991,-69879.20545002299,-69890.24305554698
-67603.68954493619,-72213.13053996617,-72273.59811975669,-72294.1156105366,-72166.03283240639
-54337.95079583876,-54352.98419739573,-54393.230862004944,-54262.302652502265,-51342.47139193294
-64482.101718478654,-64634.60459550702,-64637.44183004152,-64631.185496898346,-64557.99629409392
-46710.445849167634,-54136.16406968072,-55217.56959983707,-54125.16127916444,-55992.857724478905
-70686.05399333773,-69031.57779012767,-70872.78082026662,-70822.59419976393,-68550.63717582647
-64232.675914030326,-64371.27416561082,-64390.775274701286,-64388.19446340834,-64397.945945537234
-50129.708280222665,-51333.66945486083,-50933.529366505,-51215.506696694385,-51077.52480018365
-54709.903600296224,-54745.84852257414,-54716.78893649015,-54674.289822315164,-54640.68064820937
-54264.43115997672,-55743.319559659074,-56182.55272176772,-56143.42157457036,-56183.392803790535
-50423.28465855923,-50520.86840317577,-50383.8205019838,-50499.95873752994,-50382.51417995795
-74248.93565353418,-74178.39505188688,-74241.35328968451,-74244.43203798211,-74195.11995069045
-55878.602327729415,-55861.18296154791,-55810.67877267191,-55926.58216788105,-55895.926836223116
-50484.11770345666,-52930.54807118131,-52981.4326043733,-48663.47393930079,-52280.836312234016
28673.120422881515,-57088.179888258244,-57118.68502848707,-57636.023392535324,-53911.81477282715
-79048.21367318831,-78910.85301779241,-79020.17382458659,-77535.85023745723,-78836.07550732089
-51702.92393481646,-52861.22207035231,-54764.389637267595,-54878.289620742325,-54841.87083349742
-33561.47567208891,-33637.61362490196,-33593.986985684714,-33016.73285527207,-33633.63142360817
-53779.104489521975,-53720.11330650908,-53777.33142579305,-53636.337770679056,-52235.44726127104
-40329.87842654213,-40438.03729697401,-40364.97262374963,-40359.78142401459,-39152.555964666186
