First,Second,Third,Forth,Fifth
-52178.28167788091,-52859.961206791515,-52860.385446745524,-52795.59092969741,-52845.199719936914
-36876.22701524268,-36871.75230134853,-36873.475541765714,-36876.148933894736,-36870.311241484174
-28128.812349874228,-28176.97917984397,-28102.10431791992,-28170.84614267293,-28170.66014157959
-44108.36447586918,-44100.18439562493,-44102.92378987248,-44110.51388268294,-44056.36691649179
-39042.44828497586,-39033.17844598831,-39058.83816268907,-39057.48731895214,-38922.07366549419
-34748.53720234785,-35053.15335373085,-35025.330620600995,-35074.26736347031,-34832.078913581405
-45343.81114346647,-45707.057181443146,-45929.195383548664,-45645.619880238206,-45809.402501327175
-40464.363242666666,-40523.84847127685,-40271.557304377486,-40410.741621454035,-40484.521580704786
-39192.98700752446,-39153.121482810275,-38824.13464798155,-38894.882208573996,-41358.204995782165
-38422.91254689177,-38742.27021299473,-38739.706298965306,-38739.25043408933,-38737.12553289125
-50900.67803994839,-50907.04204737967,-50905.2642686716,-50883.15436625598,-50918.6768629158
-38297.23704496402,-38298.215336312234,-38304.37561694798,-38278.24857903848,-38092.76169423054
-40767.19935690259,-40652.40359222659,-40749.69776676182,-40778.38007380393,-40771.560383827484
-44294.91375809679,-44291.55427300592,-44290.64551541086,-44294.54231282453,-44283.7798601288
-47425.173625948795,-47442.02742158432,-47438.43344133101,-47393.971236450656,-47399.35669041568
-40929.40783856978,-40921.538144774924,-40922.44255510081,-40918.66908655471,-40923.44154868179
-41487.29798919634,-41415.56313004287,-41530.58917088254,-41515.34866519825,-41533.08248626684
-49430.34443690617,-49425.066742581184,-49419.439818271036,-49272.289359301154,-49436.08660007716
-35634.983644074484,-35609.67529596421,-35431.42709980515,-34257.93123193491,-34901.935586956766
-33009.802975489896,-33016.080642394394,-32979.08886207355,-32999.63010119587,-33015.445177036774
-33660.34798847815,-33654.37660066408,-33734.81964016065,-33730.348062554796,-33731.23500296632
-38391.0343488079,-38378.163048111695,-38355.43511361437,-38385.82988109992,-38243.96588705765
-54330.11875335599,-54367.797041238606,-54361.24435764132,-54523.07707657771,-54439.41548464495
-47127.05016969708,-46971.98441478671,-47102.57238699546,-47119.676907200526,-47102.513524758935
-40150.7545143571,-40153.57956595587,-40152.78858341601,-40151.362834995925,-40151.96804038841
-33966.469647431775,-34037.09889435378,-34023.507871738315,-34020.443128339626,-34037.21881001981
-39910.91850887415,-39968.31061865109,-39965.41010004382,-39958.83153501012,-39966.89901059336
-47618.01448794124,-44662.19395586197,-47616.479161553034,-46820.906726059366,-47601.458925803236
-32025.795425970162,-32936.150552233164,-32947.68179975021,-31920.22177586773,-32942.299164421696
-45019.31359836731,-39309.68917192098,-43086.33658438846,-20774.743969261886,-37816.914045417514
-45639.86690783128,-38299.514042321636,-45652.41859641307,-44641.28201557007,-45349.85710797509
-32813.0464600037,-32715.155214900016,-32809.373469499784,-32809.47807146316,-32810.32260209328
-50981.70098647905,-49032.303612459094,-51047.51417276284,-51003.69033890394,-50613.04989184586
-34381.235533433995,-36657.761739452864,-34611.418518051476,-34318.919988041336,-38270.06209219304
-41824.93043053064,-41477.54220535163,-41819.84437572784,-41826.56711381994,-41789.6070957532
-48151.764021862626,-48121.259764101465,-48141.951065677786,-48147.59685403161,-48097.62923609907
-40557.009824278575,-40283.89995577745,-40472.20713657628,-40621.97707923428,-40623.4422588514
-45092.14513828939,-45094.28334206139,-45001.18792171485,-45085.56134031921,-28683.26025213638
-43975.17633524937,-43977.58358551852,-43977.08460830713,-43977.415384053165,-43975.12263301375
-29123.528141934217,-29128.35516617525,-29122.080028623488,-28932.418368168237,-29094.846490174048
-42738.01123068029,-42919.39070254322,-42979.49235393731,-42975.08164186362,-42978.67972149724
-31633.82902007065,-31590.80522849998,-31622.959827527204,-31633.84708966042,-31634.22242575836
-33416.555105575215,-33393.360195540066,-33407.729093859416,-33250.26788088078,-33356.70174600721
-39980.52392651754,-40041.21802143438,-40010.37751017221,-39884.25841915351,-39314.283125686234
-50460.934643310975,-49563.01404389933,-50468.63548105256,-51839.01091883379,-36967.40539270001
-47936.182293978985,-48231.57463082438,-48045.69316657869,-48210.020264423416,-48218.076315776794
-36485.718643238775,-36296.724368136194,-36488.218137033255,-36481.653788986565,-36487.648652956144
-30276.647154880517,-30259.284226871656,-30291.498774834887,-30291.709223839633,-30293.40353464125
-43179.744502536785,-43178.32781381234,-43180.37754361655,-43184.31275652688,-43184.13828912639
-42825.99360941498,-42828.12138270879,-42824.54128580012,-42822.387703256856,-42827.248932108734
-36934.89565969137,-36931.41874258322,-36926.263551298776,-36932.87137745942,-36934.564579565165
-27322.084285935718,-27334.30888861832,-27338.598244845707,-27357.293703320887,-27320.69987263363
-33275.95386254597,-33300.76537530504,-33307.10891540504,-33275.258279675734,-33202.35807165997
