First,Second,Third,Forth,Fifth
-70551.7947584545,-73775.14664583521,-70512.44122969231,-70547.47563355243,-72273.47080647433
-69540.73410300058,-58271.48203982156,-73911.32871543078,-67902.06488401139,-69435.51636446439
-61597.22944525715,-62632.99460158232,-62618.358581537985,-62305.57661273723,-62616.46200038214
-73089.18578724173,-73078.82342972884,-73076.83407185653,-73073.37727886539,-73093.95754905183
-75942.19933118872,-75904.2284093676,-75486.34010511955,-75835.50113871656,-75785.55731369401
-61605.023153220856,-61882.64938931839,-61743.102457736924,-61783.671849354854,-61559.190097013925
-80817.29551519327,-80784.52332258824,-80845.29943930516,-80847.18650651434,-80823.3244562839
-71617.30360423384,-70660.55071506767,-71478.40594152782,-71622.80735413112,-71616.17308774973
-66806.7109120073,-66877.62286042006,-65678.40793010057,-66764.87025050662,-58702.671916428044
-56809.71629961668,-52425.47815296079,-56863.48780365957,-48430.163941431296,-56796.217063491946
-73671.93677110327,-71743.26030694655,-72017.26712563755,-70973.13429636935,-69471.17419943506
