First,Second,Third,Forth,Fifth
-35160.949327902155,-35266.225541443986,-35209.83295402409,-35097.376057792186,-35161.4462220018
-41726.569151783566,-41719.05159107687,-41724.2620955526,-41727.29385789516,-41726.58806053976
-44395.37995827064,-44450.38394008541,-44468.722973849326,-44465.48645461602,-44457.311956048885
-63599.727491682126,-63683.61508518331,-63764.27218022267,-26332.74454749229,-63732.94277367301
-39628.69458047616,-39544.03020997654,-36860.36977211273,-39635.55960046278,-39401.787971683196
-39950.15166172665,-39957.069214623356,-39321.44879768088,-39966.34297510189,-39971.62154534158
-58174.499440529435,-58169.02957790808,-58165.53843724176,-58164.06105998659,-58173.1775916003
-51445.570000871114,-51406.1398089047,-51408.8938817358,-51409.20583296751,-51409.30840746271
-42877.625225652184,-40808.742739374036,-40902.9970988724,-43104.97598671299,-34530.624979256485
-48467.99069910765,-48463.749186683664,-48448.56276178882,-48460.7318273875,-48471.42899621437
-27081.799955513896,-27047.504964833013,-27066.821168586328,-27084.788233190142,-27069.799644085702
-38567.430489514976,-38561.13336485329,-38594.23574973101,-36426.9680760597,-36634.67321494506
-41236.502393156,-41462.18778406658,-41482.290911114964,-41434.60196978528,-41206.6779065044
-39057.12344996239,-39055.978286393365,-39062.59624131701,-39062.11889400363,-39011.92320309194
-49330.07148608445,-49318.012169630216,-49297.664462153436,-49329.29423149701,-49322.63324639965
-50279.925782150334,-50277.506122253566,-50276.7851916024,-50166.44382722425,-50258.986895649265
-31224.487004183964,-34725.61130796635,-34320.76889787473,-34673.19551200712,-33335.39202082055
-47796.37866733113,-47515.237024962174,-47861.17659107487,-47935.54035083847,-47852.006665805566
-43506.23510375733,-43505.222340050896,-43509.4412650533,-43517.34564627194,-43514.431462863846
-45465.66698132847,-45578.0765262949,-45578.116398593054,-45575.874031160136,-45526.873091666755
-36437.60198678853,-36636.86354649559,-36768.43764020838,-36450.575703790324,-36464.31183909838
-48949.6540683732,-48825.13810924789,-48929.28664132803,-48958.26771788945,-48878.491106643625
-36495.793702951414,-36494.40998215266,-36502.90217037563,-36508.17962451308,-36482.387131820535
-35191.37566693764,-34734.10736069826,-35188.97855779075,-35201.81820715981,-35153.94836623083
-29455.94374130633,-29581.4561155348,-29592.028322589762,-29591.507884346876,-29504.598556105
-45122.47131762538,-45125.945555195576,-45158.356188231104,-45157.09672315572,-45017.78896382611
-38948.364111862786,-38940.09939467894,-38946.83936172667,-38944.18163446434,-38933.71186897875
-42060.878658629415,-42049.02343131432,-42060.347542427975,-41958.71405999032,-42037.55772437951
-38935.60951899676,-38902.17739601078,-38941.469979065114,-38937.63027968679,-38756.53244486565
-61111.94083572202,-61114.00831146782,-61114.16641604968,-61108.59688332627,-61124.194326631536
-36778.82651917003,-36838.99103408576,-36852.25618905437,-36853.06605140573,-36846.170182198235
-32170.237039924465,-32291.518246262207,-32265.215317939717,-32288.233072051866,-32289.631999356166
-28851.636806837232,-28853.30522612603,-28850.8025450959,-28860.342646510566,-28702.969381319028
-37793.35945457297,-38002.263872440366,-37993.05822729141,-37599.778422347634,-37996.706968326405
-33841.893965658885,-33857.97671526978,-33852.13963484052,-33836.82905879458,-33811.768959357214
-53263.162398226516,-53231.05209724804,-53232.70664618271,-53237.01365020378,-53238.1694436065
-35012.585370025256,-34926.5202561673,-35020.09435354865,-34972.60909866186,-34767.95144307296
-36190.351165524364,-36186.717770887255,-36191.97474374599,-36194.4985600209,-36194.09420695439
-33377.02961520576,-33733.73102892283,-33710.074248772085,-33702.163715401,-33714.578992331335
-53968.174096788935,-53964.20908907985,-53988.915109806934,-53968.29829245238,-53973.14662475169
-25251.984105008836,-35266.664596174145,-35256.22403154538,-35265.560085452395,-35090.67557006068
-63518.39025740468,-65294.58180592109,-64790.16012165348,-65490.88348803651,-65479.879814162756
-64612.42965711393,-65578.17016405537,-65574.88649245338,-65578.20576961014,-65426.75103032687
-35802.45949793264,-35798.653210158256,-35807.791393213934,-35801.68572085857,-35707.935129940095
-59536.10117269572,-59538.492691375475,-59542.26265623076,-59515.845579587214,-59524.970463799466
-47267.197259394874,-47267.62580517984,-47268.33904691976,-47270.02700994142,-47268.76774190981
-44696.07209089714,-37528.40076374076,-44645.61970008983,-44677.193672678055,-44665.60858414748
-46523.10714106264,-46516.83272064987,-46515.948626480465,-46517.14751532442,-46521.383048349875
-49304.84424843341,-49297.031244822734,-48683.24231082621,-49312.83668954202,-49302.230023640186
-51322.62723874794,-51300.96226002229,-51206.48183654375,-51231.017214105086,-51321.661152976885
-33444.499366270495,-33450.722779631666,-32097.104654496587,-33447.19955447368,-33369.568899626815
-40129.68643031353,-40138.784894300916,-39967.91877062859,-35230.067078758104,-40166.779901831076
-35030.46630265191,-34994.48772451692,-35027.662469812516,-34943.92130027438,-34831.96856926699
-46258.764962599394,-46230.751881265154,-46220.70683178458,-46234.01637669869,-46145.947521919166
-50356.54353652715,-50470.6450152499,-50554.23598818522,-48389.49508026348,-50568.389710501535
-42818.74032787018,-42775.78897816189,-42819.3861267196,-42832.5815937696,-42816.52771600974
-50535.05987122222,-50614.162011908076,-50569.24111553031,-50570.41267087084,-50653.13690556386
-42194.12696098427,-42295.5059549775,-42225.0413792228,-42266.67589797513,-42212.17085522916
-35732.67378208847,-35630.83854612189,-35736.88020448029,-35717.05942751513,-35735.694948669334
-32954.158259172385,-32969.07363705051,-32975.874161923864,-32960.52794522705,-32966.76626673321
-32284.414386313838,-32283.07464789495,-32270.830615400868,-32284.100122276504,-32280.104229397686
