First,Second,Third,Forth,Fifth
-28267.232381478094,-28263.85000479755,-28263.46807184293,-28267.17537571664,-28267.968811242477
-35673.97699829772,-35680.53362907645,-35669.53753557147,-35675.355780699065,-35659.67553853475
-40603.911724128586,-40595.33251697353,-40600.428557185085,-40603.76879417467,-40567.54760985366
-32313.701437768734,-32045.518364318774,-32312.308997211803,-32307.368212953614,-32309.401005461044
-22600.96097776914,-22602.95190774859,-22602.38659138592,-22602.463632876625,-22602.328268825742
-31866.97843454942,-31867.430802681014,-31866.08395831032,-31863.29249377391,-31866.1322581487
-25807.890699333773,-25808.997179994512,-25808.26611994592,-25808.756556224078,-25809.182952975912
-42653.2771337279,-42378.954060337404,-42655.318447088575,-42656.697592905926,-42656.88771395279
-21440.95855882205,-21441.047955178463,-21441.126318285824,-21440.912408681324,-21440.277248216542
-37542.899607238745,-37542.699029598385,-37542.0196103946,-37542.52074995154,-37540.69161943333
-20284.081648389496,-20284.125109236535,-20283.853305939872,-20284.748521623722,-20283.963565116333
-21980.159451353014,-21990.836392308887,-21982.768115862462,-21986.1940380329,-21978.976351808393
-31319.43860949785,-31319.56941580916,-31318.349400711235,-31320.093595210812,-31316.5852467494
-34584.567805363666,-34585.00786915587,-34586.608530781305,-34586.49843282528,-34585.711925156094
-31734.570531704136,-31734.66345604062,-31735.818539578937,-31731.75976900073,-31735.417019541896
-30357.20003297607,-30356.521737230712,-30354.33702216537,-30358.596930730768,-30359.29679959733
-42532.52230913859,-42534.095903067726,-42534.2039305392,-42531.49485922514,-42533.0993765645
-32615.384967808863,-32615.210123071283,-32614.549973523404,-32618.605058114525,-32616.397327458617
