First,Second,Third,Forth,Fifth
-63211.64401284657,-73448.52040990611,-73726.94101033926,-73565.70079809165,-73813.63766072401
-69717.72666357117,-69574.90515035398,-36997.22564199786,-68035.62779580281,-66397.41357048991
-65823.59668153885,-55873.14219207843,-65654.00941282307,-65796.83603714134,-63635.8404986508
-62040.92205081589,-56479.03587131861,-62955.672669311396,-55860.370419225634,-62926.78993221317
-73737.51246078423,-73401.32965726376,-43849.893216120334,-66343.36089233769,-69120.31179417363
-78241.27323114754,-78010.88728300668,-82548.53182142122,-75950.70811154202,-80227.92081372543
-77036.54982556582,-77667.33418141263,-74992.07967412395,-77703.03021039756,-77603.43729818612
-79142.52705519737,-73405.56459971446,-79299.49773008973,-79273.85870099535,-79251.03250144253
-59546.496112847424,-56160.89363032487,-60935.52639678362,-59076.257910158805,-55562.67780953406
-70224.55582926197,-70271.98444447397,-69207.10791235065,-68151.4505229214,-70197.1248190575
-59285.03880006419,-59236.786954694544,-59027.321748284216,-58173.468841598245,-59201.275297958535
