Torsion_1 Torsion_2
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
-1.2154898048982663 -0.6377957144863501
-1.2154898048982663 2.5632105030020735
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
1.260557393833827 1.1005776064216692
1.260557393833827 -2.076380598194784
-1.5587590180270023 -1.4891488164813727
-1.5587590180270023 1.6274160389286003
1.671532729678776 -1.4891488164813727
1.671532729678776 1.6274160389286003
1.2943500409155668 -1.7610276241378542
1.2943500409155668 1.3888472371298501
-1.8862638384064634 1.175206293021304
-1.8862638384064634 -1.9790732811961942
-1.419856350833647 -1.4227620709398274
-1.419856350833647 1.6949757441430569
-1.4227620709398274 1.6934813044175352
-1.7020379131878733 -1.8032087536832082
-1.7020379131878733 1.3902169474415667
-2.114719336075593 1.0712466174489925
-2.114719336075593 -2.1042613087550075
1.0472154699962792 1.0712466174489925
1.0472154699962792 -2.1042613087550075
2.4655663702372888 -1.2173682385150268
2.4655663702372888 1.9257872570689472
-1.217368238515027 -0.7334215669579603
-1.5393302334547436 -1.2611289501399947
-1.5393302334547436 1.9089402773685806
-0.9829662821504976 -1.345771790780903
-0.9829662821504976 1.814978602819767
1.4739844752215754 -3.0119089810604303
1.4739844752215754 0.13279431657989393
-1.1339527599266255 2.3333197538801635
-1.1339527599266255 -0.8469282451109499
-1.0690080409823342 -1.0500678911521162
-1.0690080409823342 2.1679851953283182
2.1130740588037655 -1.0500678911521162
2.1130740588037655 2.1679851953283182
2.101305122596234 2.2432491666056626
2.101305122596234 -0.989373360758099
-1.074009230396 2.2432491666056626
-1.074009230396 -0.989373360758099
1.2943500409155668 -1.7610276241378542
1.2943500409155668 1.3888472371298501
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
-1.8185005664466218 -1.6421837635864027
-1.8185005664466218 1.519827862153392
1.7228924282520603 1.718837583497645
1.7228924282520603 -1.426686190171664
1.718837583497645 -1.4230581301929786
1.8374747731121854 1.6794450621472774
1.8374747731121854 -1.4478225906687663
1.942214277980584 1.9431393522147837
1.942214277980584 -1.223093893606406
-1.2400049312212873 1.9431393522147837
-1.2400049312212873 -1.223093893606406
2.1031374719177722 2.1032228664623474
2.1031374719177722 -1.0580917557630396
-1.057925675424651 2.1032228664623474
-1.057925675424651 -1.0580917557630396
1.8368858352064235 1.679614355217809
1.8368858352064235 -1.4483661616504397
1.7188876366375472 1.7643504268903125
1.7188876366375472 -1.3914928990278579
-2.2078618454294423 1.2548186494258233
-2.2078618454294423 -1.8805478101518736
1.2548186494258233 0.964572808257459
-1.2570102312794524 -0.7485551033022604
-1.2570102312794524 2.4323217041987704
-1.5577003053086855 1.4762968145717565
-1.5577003053086855 -1.649499584085237
1.6242277443953177 1.4762968145717565
1.6242277443953177 -1.649499584085237
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
-1.0646414557961434 -1.0476028538140019
-1.0646414557961434 2.186352878702858
2.121213992533148 -1.0476028538140019
2.121213992533148 2.186352878702858
1.4801408083953433 1.38162888175101
1.4801408083953433 -1.7307582715810361
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
1.2943500409155668 -1.7610276241378542
1.2943500409155668 1.3888472371298501
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
-2.114719336075593 1.0712466174489925
-2.114719336075593 -2.1042613087550075
1.0472154699962792 1.0712466174489925
1.0472154699962792 -2.1042613087550075
1.4288990729392372 -1.6068898050415639
1.4288990729392372 1.5676164681365734
-1.6810245981494585 -1.6068898050415639
-1.6810245981494585 1.5676164681365734
-1.4685583024668574 -1.33095202662928
-1.4685583024668574 1.832611553227118
1.7150557199490166 -1.33095202662928
1.7150557199490166 1.832611553227118
-2.114719336075593 1.0712466174489925
-2.114719336075593 -2.1042613087550075
1.0472154699962792 1.0712466174489925
1.0472154699962792 -2.1042613087550075
-1.2865735892768435 1.7721812366743614
-1.2865735892768435 -1.3947208560035105
1.7450984123262916 -0.7275044706282229
1.7450984123262916 2.466796245214524
-1.3624937265587642 -0.7275044706282229
-1.3624937265587642 2.466796245214524
-1.2865735892768435 1.7721812366743614
-1.2865735892768435 -1.3947208560035105
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
-2.42479877341132 1.2825495624273715
-2.42479877341132 -1.8533307177957576
1.2825495624273715 0.7741801767146408
-1.3754419720369053 2.5437557177696184
-1.3754419720369053 -0.6518740820982127
1.7634708922419562 2.5437557177696184
1.7634708922419562 -0.6518740820982127
1.11331594596465 -2.0599648528316643
1.11331594596465 1.11321624870977
-2.0600176966397687 -2.0599648528316643
-2.0600176966397687 1.11321624870977
-1.3071290839927292 -1.139008067624197
-1.3071290839927292 2.04720283047256
1.841694462774672 -1.139008067624197
1.841694462774672 2.04720283047256
1.8018189362141273 -1.299706144653999
1.8018189362141273 1.8337142795934656
1.311293743542176 0.9746553518811096
1.311293743542176 -2.202035819048438
-1.8398563287314518 0.9746553518811096
-1.8398563287314518 -2.202035819048438
-1.4509663846717396 -1.4509856762769933
-1.4509663846717396 1.7195386970417166
-1.4509856762769933 1.7195736389151883
1.474911456392666 -2.938224090980018
1.474911456392666 0.22705269649141988
-1.6162598143849622 -2.938224090980018
-1.6162598143849622 0.22705269649141988
-1.458462504999045 -1.6181066100952481
-1.458462504999045 1.5649614814441957
1.667268620498303 -1.6181066100952481
1.667268620498303 1.5649614814441957
-2.114719336075593 1.0712466174489925
-2.114719336075593 -2.1042613087550075
1.0472154699962792 1.0712466174489925
1.0472154699962792 -2.1042613087550075
1.7812355902430308 1.4916785115664823
1.7812355902430308 -1.6260733851496514
-2.114719336075593 1.0712466174489925
-2.114719336075593 -2.1042613087550075
1.0472154699962792 1.0712466174489925
1.0472154699962792 -2.1042613087550075
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
-1.4631936930069562 -1.4681339836248244
-1.4631936930069562 1.6488640595364903
-1.4681339836248244 1.6683280098602469
1.1983549612444044 1.1984997242040845
1.1983549612444044 -2.0651931179748333
-2.0652204578648488 1.1984997242040845
-2.0652204578648488 -2.0651931179748333
-1.2512782651686494 -1.0823678495548563
-1.2512782651686494 2.0916244241840607
-2.114719336075593 1.0712466174489925
-2.114719336075593 -2.1042613087550075
1.0472154699962792 1.0712466174489925
1.0472154699962792 -2.1042613087550075
-2.114719336075593 1.0712466174489925
-2.114719336075593 -2.1042613087550075
1.0472154699962792 1.0712466174489925
1.0472154699962792 -2.1042613087550075
1.2354465407399462 0.9823030648102872
1.2354465407399462 -2.1983598367989026
1.4823951352679878 1.376500432660094
1.4823951352679878 -1.7383585953573946
-3.141571808564966 -1.557934324487463
-3.141571808564966 1.5577967622511535
-1.4339745283940835 -1.4341206987443658
-1.4339745283940835 1.740984907893788
-1.4341206987443658 1.7411321595260367
-1.3086199998111867 2.880425223422196
-1.3086199998111867 -0.2658038823427819
1.3771079813004676 -1.9528621178079681
1.3771079813004676 1.1934816201202505
1.4743233432011715 1.3237299589882798
1.4743233432011715 -1.810311106564894
-2.114719336075593 1.0712466174489925
