Torsion_1 Torsion_2
2.0717666462540443 -1.2011789194534805
2.0717666462540443 1.9564293404196087
-1.0788402220568938 -1.2011789194534805
-1.0788402220568938 1.9564293404196087
-1.5628368567359692 -3.141493783033326
-1.5628368567359692 4.3169431510289326e-05
1.563101434287129 -3.141493783033326
1.563101434287129 4.3169431510289326e-05
-1.5550699160202524 1.5823752511069342
-1.5550699160202524 -1.5670189849302645
1.5608126433696277 1.5823752511069342
1.5608126433696277 -1.5670189849302645
0.6268965669235064 1.4133620746464
0.6268965669235064 -1.767340864903701
-2.578607484653133 1.4133620746464
-2.578607484653133 -1.767340864903701
1.0767212112184863 -1.9617311576366767
1.0767212112184863 1.1949164899721176
-2.073212722931427 -1.9617311576366767
-2.073212722931427 1.1949164899721176
1.8010494716226675 1.8649371036657025
1.8010494716226675 -1.2375751130122166
-1.3188829387221723 1.8649371036657025
-1.3188829387221723 -1.2375751130122166
1.3526403618917535 -1.7739241971014854
1.3526403618917535 1.412026357561743
-1.7743883135414333 -1.7739241971014854
-1.7743883135414333 1.412026357561743
1.260557393833827 1.1005776064216692
1.260557393833827 -2.076380598194784
-1.886430021554882 1.1005776064216692
-1.886430021554882 -2.076380598194784
0.9404725458854368 1.3506247694289824
0.9404725458854368 -1.8575058560634203
-2.240354114598654 1.3506247694289824
-2.240354114598654 -1.8575058560634203
-1.0887922662652656 -1.2083424355628511
-1.0887922662652656 1.9663403074399088
2.0604253581821617 -1.2083424355628511
2.0604253581821617 1.9663403074399088
1.2943500409155668 -1.7610276241378542
1.2943500409155668 1.3888472371298501
-1.8425485348944732 -1.7610276241378542
-1.8425485348944732 1.3888472371298501
-1.8862638384064634 1.175206293021304
-1.8862638384064634 -1.9790732811961942
1.231347926969233 1.175206293021304
1.231347926969233 -1.9790732811961942
-1.0822583969844606 -1.1866612416520317
-1.0822583969844606 1.9856537659178022
2.0648461271956555 -1.1866612416520317
2.0648461271956555 1.9856537659178022
-1.7020379131878733 -1.8032087536832082
-1.7020379131878733 1.3902169474415667
1.416858036784719 -1.8032087536832082
1.416858036784719 1.3902169474415667
2.146110883773828 1.8647538572431819
2.146110883773828 -1.3161330559184785
-1.0212565499359203 1.8647538572431819
-1.0212565499359203 -1.3161330559184785
1.0517129310934763 -1.8778017700976213
1.0517129310934763 1.3081829017267605
-2.112216875167297 -1.8778017700976213
-2.112216875167297 1.3081829017267605
-2.079271962281089 -1.9782736302255353
-2.079271962281089 1.1816202741007578
1.074563866948863 -1.9782736302255353
1.074563866948863 1.1816202741007578
-2.8844909359519892 1.5112802904402929
-2.8844909359519892 -1.7213390709970129
0.29375569052462724 1.5112802904402929
0.29375569052462724 -1.7213390709970129
-0.8973363099515194 1.8456665277991056
-0.8973363099515194 -1.3424585919363874
2.2868725404519727 1.8456665277991056
2.2868725404519727 -1.3424585919363874
-1.1470680120246188 1.948813378321698
