Torsion_1 Torsion_2
-0.748061948603687 2.55323026976884
-0.748061948603687 -0.7112457551659996
-2.820807274370107 -2.564133216569059
-2.820807274370107 0.69257703827612
2.6735290269522123 2.55323026976884
2.6735290269522123 -0.7112457551659996
0.6007837011857928 -2.564133216569059
0.6007837011857928 0.69257703827612
-1.5151174598479473 -1.5415328412026537
-1.5151174598479473 1.4771764410420933
1.5113575924864602 -1.5415328412026537
1.5113575924864602 1.4771764410420933
-2.247993885428908 -2.355402524720408
-2.247993885428908 0.7328854221776524
0.8186776116631364 -2.355402524720408
0.8186776116631364 0.7328854221776524
-2.5836702629653843 0.7814730729272121
-2.5836702629653843 -2.41793976416101
-2.5836702629653843 0.7814730729272121
-2.5836702629653843 -2.41793976416101
0.6086303559733202 0.7814730729272121
0.6086303559733202 -2.41793976416101
0.6086303559733202 0.7814730729272121
0.6086303559733202 -2.41793976416101
0.4713366282222575 -2.2794985561437757
0.4713366282222575 0.8990402313287382
0.4713366282222575 -2.2794985561437757
0.4713366282222575 0.8990402313287382
-2.7365703564385124 -2.2794985561437757
-2.7365703564385124 0.8990402313287382
-2.7365703564385124 -2.2794985561437757
-2.7365703564385124 0.8990402313287382
-0.6117947228914207 2.0007703587515406
-0.6117947228914207 -1.1269761157234048
2.5832185120593025 2.0007703587515406
2.5832185120593025 -1.1269761157234048
0.4677983665210334 0.8402673550835639
0.4677983665210334 -2.3963921444746084
-2.7842726045969046 0.8402673550835639
-2.7842726045969046 -2.3963921444746084
0.9313318299260319 1.427029157507504
0.9313318299260319 -1.6844119019611115
-2.201778239780603 1.427029157507504
-2.201778239780603 -1.6844119019611115
-2.3967174839036103 -2.4892899946577987
-2.3967174839036103 0.7230572650676279
0.7969376336530692 -2.4892899946577987
0.7969376336530692 0.7230572650676279
-1.1536868133577463 1.655614584598933
-1.1536868133577463 -1.4499724534514717
1.9974633765147332 1.655614584598933
1.9974633765147332 -1.4499724534514717
-0.6112350651098384 2.603888685656903
-0.6112350651098384 -0.6812372023485954
1.5376891744734071 -1.5706247676837992
1.5376891744734071 1.422550978557592
2.664914206221331 2.603888685656903
2.664914206221331 -0.6812372023485954
-1.4693468613750096 -1.5706247676837992
-1.4693468613750096 1.422550978557592
-2.6721035410729996 0.5551327106997904
-2.6721035410729996 -2.734876850238405
0.613022346932499 0.5551327106997904
0.613022346932499 -2.734876850238405
2.175269959499208 -1.1012749096923264
2.175269959499208 2.0516994977457843
-0.966284037951382 -1.1012749096923264
-0.966284037951382 2.0516994977457843
-2.247077419709959 -2.265583875388668
-2.247077419709959 0.9028743547017566
0.9010980552209931 -2.265583875388668
0.9010980552209931 0.9028743547017566
-2.2457903339828653 -2.265903266865561
-2.2457903339828653 0.9028638938695908
0.9020225239666763 -2.265903266865561
0.9020225239666763 0.9028638938695908
2.514032916953779 -0.8729511215358954
2.514032916953779 2.3151227966495576
-0.6874216563290118 -0.8729511215358954
-0.6874216563290118 2.3151227966495576
-2.528661695265497 0.8501340227972396
-2.528661695265497 -2.3579262449437857
0.6815766468209112 0.8501340227972396
0.6815766468209112 -2.3579262449437857
1.1764800070301298 -2.380269066872624
1.1764800070301298 0.7968058427491959
-1.968558024253619 -2.380269066872624
-1.968558024253619 0.7968058427491959
-2.3320549189920525 -2.3154579099746355
-2.3320549189920525 0.8535543108901281
0.867759522829672 -2.3154579099746355
0.867759522829672 0.8535543108901281
-1.7139736542816375 -1.6254507723680214
-1.7139736542816375 1.4717391154671566
1.3733317196972499 -1.6254507723680214
1.3733317196972499 1.4717391154671566
0.6187255197404805 -2.4255135202450075
0.6187255197404805 0.7763359827893651
0.6187255197404805 -2.4255135202450075
0.6187255197404805 0.7763359827893651
-2.575890975093069 -2.4255135202450075
-2.575890975093069 0.7763359827893651
-2.575890975093069 -2.4255135202450075
-2.575890975093069 0.7763359827893651
-2.5228510218376003 -2.599204806214561
-2.5228510218376003 0.6376679634142178
0.6920729667820228 -2.599204806214561
0.6920729667820228 0.6376679634142178
0.3796354808169223 0.9573781963841718
0.3796354808169223 -2.2479766761663376
-2.8302698927665673 0.9573781963841718
-2.8302698927665673 -2.2479766761663376
-2.2246858926822055 1.0485262993400961
-2.2246858926822055 -2.133865619576537
0.9203768819804913 1.0485262993400961
0.9203768819804913 -2.133865619576537
0.7486318515498623 0.7455894147302267
0.7486318515498623 -2.4513498845322017
0.7486318515498623 0.7455894147302267
0.7486318515498623 -2.4513498845322017
-2.447379967578366 0.7455894147302267
-2.447379967578366 -2.4513498845322017
-2.447379967578366 0.7455894147302267
-2.447379967578366 -2.4513498845322017
2.5782396821699116 2.421340744531788
2.5782396821699116 -0.7816662234937557
2.5782396821699116 2.421340744531788
2.5782396821699116 -0.7816662234937557
-0.6157122044182182 2.421340744531788
-0.6157122044182182 -0.7816662234937557
-0.6157122044182182 2.421340744531788
-0.6157122044182182 -0.7816662234937557
2.1415727718018203 3.0087267215423705
2.1415727718018203 -0.14983105183819673
2.1415727718018203 3.0087267215423705
2.1415727718018203 -0.14983105183819673
-1.0712214839717016 3.0087267215423705
-1.0712214839717016 -0.14983105183819673
-1.0712214839717016 3.0087267215423705
-1.0712214839717016 -0.14983105183819673
0.5753089315888558 -2.4411046565038865
0.5753089315888558 0.6164644317298861
-2.485746935613812 -2.4411046565038865
-2.485746935613812 0.6164644317298861
2.2517212606191594 -0.5591643244159673
2.2517212606191594 2.649847843305414
2.2517212606191594 -0.5591643244159673
2.2517212606191594 2.649847843305414
-0.9290898748290846 -0.5591643244159673
-0.9290898748290846 2.649847843305414
-0.9290898748290846 -0.5591643244159673
-0.9290898748290846 2.649847843305414
0.39222821657438206 -2.3237213016280975
0.39222821657438206 0.8805669580229313
-2.806299170380911 -2.3237213016280975
-2.806299170380911 0.8805669580229313
-2.27392736740041 0.2393902648762837
-2.27392736740041 -2.94013427340459
-2.27392736740041 0.2393902648762837
-2.27392736740041 -2.94013427340459
0.9360823477004315 0.2393902648762837
0.9360823477004315 -2.94013427340459
0.9360823477004315 0.2393902648762837
0.9360823477004315 -2.94013427340459
2.8202662822323417 -0.6915702034364634
2.8202662822323417 2.565090565007118
0.7473313905434827 0.7123613342939752
0.7473313905434827 -2.5522403413106387
-0.6011205921744214 -0.6915702034364634
-0.6011205921744214 2.565090565007118
-2.674055483863281 0.7123613342939752
-2.674055483863281 -2.5522403413106387
1.5423336282857831 1.5163144474618209
1.5423336282857831 -1.5102100912741843
-1.4762500032891896 1.5163144474618209
-1.4762500032891896 -1.5102100912741843
0.8677978800041148 -2.5156248825981313
0.8677978800041148 0.6871588482075388
-2.321188608294561 -2.5156248825981313
-2.321188608294561 0.6871588482075388
0.11210600169977167 0.9558331996820861
0.11210600169977167 -2.190778089107286
