First,Second,Third,Forth,Fifth
60.21304012728507,60.21304012728507,60.21304012728507,60.21304012728507,60.21304012728507
-51.284460352461764,-7.541873021709023,-47.798748908313655,-47.798748908313655,-15.475355268538493
80.25600615549439,79.59090601113249,79.45719603113754,79.95344341263754,80.37887160663938
146.2389054583564,146.2389054583564,146.2389054583564,146.2389054583564,146.2389054583564
264.36122197199603,264.36122197199603,264.36122197199603,264.36122197199603,264.36122197199603
160.06877021730855,159.6064996796223,159.6064996796223,157.99268492360696,157.99268492360696
387.74140859249457,387.67008403446175,387.67008403446175,387.74140859249457,387.7497107189467
134.3933485313309,134.1546480151078,132.31784118056407,134.48929140681906,133.05736260931496
241.0537380475512,241.5825148535658,241.19379102212727,241.35471191767843,241.44362112871272
68.17104410128553,72.30999662367854,64.78156189664567,66.33482835134804,69.91518963198568
95.68887738178046,95.68887738178046,95.68887738178046,95.68887738178046,95.68887738178046
