First,Second,Third,Forth,Fifth
126.13477304194994,126.13477304194994,126.13477304194994,126.13477304194994,126.13477304194994
258.230071561871,258.426489462698,258.0213566494916,258.0213566494916,258.426489462698
90.99418826639652,90.99418826639652,90.99418826639652,90.99418826639652,91.81391962706034
174.0641010600934,174.0641010600934,174.0641010600934,174.0641010600934,174.2095986533806
137.2598962354968,137.2598962354968,137.2598962354968,137.2598962354968,137.2598962354968
254.24298657258228,254.24298657258228,254.24298657258228,254.24298657258228,254.24298657258228
75.49091762797244,75.49091762797244,75.62150186958519,75.49091762797244,75.49091762797244
150.4521843891247,150.4521843891247,150.67099527878509,150.4521843891247,150.67099527878509
-205.39950026288284,-205.39950026288284,-197.46276842218634,-204.0059124517463,-202.38827227626678
89.90189755021842,89.85345369983304,89.85345369983304,89.90189755021842,89.85345369983304
-227.98932061332152,-228.9909107691202,-227.98932061332152,-224.67180994236344,-228.9909107691202
-57.04757825463829,-57.04757825463829,-57.04757825463829,-57.04757825463829,-57.04757825463829
7.341835063383684,0.5108298688709851,-3.832984557429313,-3.832984557429313,-3.364978570250571
169.66879085650973,169.66879085650973,169.66879085650973,169.84304446007823,169.66879085650973
-134.0495560320009,-134.0495560320009,-134.0495560320009,-134.0495560320009,-134.0495560320009
-221.73284414278487,-239.93743553238667,-239.7536342140896,-238.57788772789837,-237.93740093285174
-349.0226303399859,-348.47900679927665,-347.3977669688738,-344.6437560071261,-353.0796519577941
76.55935588812005,76.55935588812005,76.65381288215693,76.55935588812005,77.37078279135986
80.33567165251512,80.33567165251512,80.33567165251512,80.33567165251512,80.33567165251512
120.32587977770386,120.32587977770386,120.32587977770386,120.32587977770386,120.32587977770386
246.27546151458256,246.27546151458256,246.27546151458256,246.27546151458256,246.27546151458256
181.78210406192017,181.78210406192017,181.78210406192017,181.78210406192017,181.78210406192017
38.91048270822723,38.91048270822723,39.20357188777155,39.20357188777155,39.20357188777155
122.8844351823291,122.8844351823291,122.8844351823291,123.07977991812643,123.03182098454684
67.31346306470192,67.1315291579289,67.1315291579289,67.1315291579289,67.57439220890281
215.2259231207857,215.00881375777047,215.2259231207857,215.2259231207857,215.2259231207857
166.54880042351817,169.61141302444742,169.9712870718654,169.46632018854964,168.51791713590313
51.1490000498071,51.1490000498071,51.1490000498071,51.1490000498071,51.1490000498071
121.49900935350624,121.62795459803617,121.49900935350624,120.70908961586059,121.7105001379629
90.61829999966862,90.7411393187967,89.87336681506952,89.87336681506952,90.61829999966862
2.1519392657628345,1.617701363314012,1.617701363314012,2.1519392657628345,2.1519392657628345
126.4025899519331,126.4025899519331,126.4025899519331,126.4025899519331,126.4025899519331
-51.12981786984412,-51.3660308779904,-51.17131260917067,-51.17131260917067,-51.3660308779904
164.24076604753486,164.78500475622144,164.24076604753486,164.55371979389366,164.78500475622144
211.9034228590022,211.9034228590022,211.9034228590022,211.9034228590022,211.9034228590022
70.5012290061697,70.5012290061697,70.5012290061697,71.09509205842343,70.57979785187223
-163.538376083221,-165.1771924135695,-166.9324128623016,-165.1771924135695,-160.49467798928399
149.8501374157978,149.8501374157978,149.8501374157978,149.8501374157978,149.8501374157978
-55.121442235024176,-55.04362618408658,-55.121442235024176,-55.121442235024176,-55.121442235024176
94.01547908631164,94.01547908631164,94.01547908631164,94.01547908631164,94.01547908631164
131.712965694645,131.91609417994036,131.712965694645,131.712965694645,131.712965694645
-32.174168886948124,-32.174168886948124,-32.174168886948124,-32.174168886948124,-32.174168886948124
61.20545091187989,61.64196166365636,61.20545091187989,61.20545091187989,61.510023275931445
83.16741336269918,83.16741336269918,83.16741336269918,83.16741336269918,83.16741336269918
