First,Second,Third,Forth,Fifth
-66357.6371731756,-66326.30116199891,-66352.546200361,-66328.09830149598,-66214.16378431303
-77787.96639759597,-77800.77574230246,-77798.18675113349,-77806.63411178868,-77794.55646904447
-59254.67269699701,-59251.94320928898,-59236.78793311576,-59248.355057278895,-59260.49015450794
-50468.6108510601,-50653.07958025617,-50771.1064402017,-51063.29279558572,-51029.33610663802
-63000.964314785335,-58725.1957576805,-62799.95480525664,-62748.185477337305,-62911.22361332331
-42096.720539432885,-47848.796871462786,-47833.23563346365,-47821.586245668215,-46662.35554482022
-43781.1464704251,-43945.9813363998,-43931.361353225504,-43926.3532083935,-43843.290757528186
-55743.59054563447,-55994.40312851773,-55431.10137577086,-47814.35033256729,-55786.92472944386
-54964.749769718495,-54961.23652180298,-54916.149214570614,-54881.800280266776,-54828.351438995436
-36667.300549134314,-36622.45001132204,-36648.71223399248,-36651.16242560456,-36569.060649536375
-51889.54467030655,-54710.14855208163,-54753.82380059391,-54789.852039422774,-54792.205632779354
-34697.282025856824,-34531.52682687865,-34708.987958031175,-34551.15004233679,-34709.576889994285
-51779.81056412126,-51789.95137363028,-51231.075026556064,-51145.896235307024,-51531.87103056278
-55880.73917625202,-55218.79417527618,-55973.992774212005,-55975.563038343134,-57936.1430145468
-55116.78405799756,-55045.569724197136,-54853.53118491703,-55080.95829830974,-55091.40079347929
-51484.63810259376,-54723.66093944611,-54674.987269728255,-54689.74993310707,-54731.77541713498
-53895.709873585714,-55127.22963684454,-45620.73569806956,-54301.69991863066,-55179.078947684065
-59088.00319204931,-59045.73566136711,-59084.657180427595,-59053.336423949746,-59073.15714060964
-58506.706911224275,-63568.702119469024,-63553.37236912898,-60112.282525947645,-63171.710247700634
-43625.443260620064,-40646.8250467144,-43494.73646261051,-43484.17708031584,-43695.81155292096
-67156.60090597639,-67350.71614301778,-67678.84167719293,-64760.1552874777,-66337.28235766181
-74198.45343939256,-69704.31741572673,-73323.10488205162,-74135.28170564656,-74286.64054534101
-53273.542477088624,-53156.701432686576,-53282.707558703005,-53253.53098500038,-53128.381561055234
-56206.56942768629,-56212.50337959333,-56228.020116054875,-56202.66877588524,-56224.6154802375
-69810.05464409101,-68913.59675371791,-69765.44697564452,-69872.71608272438,-69391.95322012981
-72272.44418545262,-72248.3927146366,-65261.95797000419,-71595.80616829182,-71943.84022472495
-50579.06945670808,-54351.97153511465,-54162.52523678147,-54173.51196108959,-54359.47616776452
-64621.440290172926,-64295.276407358084,-64626.469216093115,-64646.270431703946,-64598.667042184374
-53763.902730996335,-56058.07387783608,-54680.01550112453,-53468.57476302375,-55914.05899262818
-69863.42926517251,-70564.16849778325,-70755.8494487757,-69998.84958517103,-46314.582985849636
-63636.99351469272,-64349.59186880635,-64353.127524691015,-64272.83676638303,-64395.988870609726
-50529.03434830922,-51307.18454642671,-51000.561221923694,-51279.555982888385,-51254.38627496822
-54646.335738865404,-54705.15619847537,-54570.89292914613,-54737.332886326505,-54566.14208486153
-51988.198774249766,-56156.763228744814,-53440.75726834799,-56171.92609010038,-56161.79748261
-50507.00553205416,-50332.19885087955,-50452.30244656012,-50510.84868895059,-50466.78044551649
-73934.28077488871,-73988.57265467363,-74249.50745057945,-69138.61138921492,-74216.28815430301
-52775.60753757121,-55719.378518563346,-55870.42189607763,-55870.73088598312,-55853.03156956639
-48452.90646895631,-52891.44507381656,-52809.11903114781,-52916.556385464755,-53343.54538223381
-56766.541363053475,-56795.701395059776,-57033.582561920426,-57032.72471166218,-57060.12937680378
-78796.40582042704,-78905.02951383706,-78868.01711688889,-78866.27224706566,-78617.73319834995
-54955.568160542265,-53791.338033471526,-51452.621203325536,-54760.13954471922,-55411.70729394885
-33634.24758109951,-33603.26342095792,-33382.006997337216,-33595.58250574647,-33615.5158284071
-53370.736042239034,-53678.838622606105,-53768.740194551385,-53733.233683220635,-53671.980536612464
-40373.035782317966,-34491.39048880615,-40426.867311530594,-37496.43228415025,-39666.924813423095
