First,Second,Third,Forth,Fifth
-47085.48487598296,-47175.625246144315,-47282.93498265127,-4268.4499089691335,-47336.2354614345
-53668.24946927987,-53683.88188724578,-53694.80169050367,-53580.564562376276,-53187.477816874256
-53433.86556200498,-53433.89709150426,-53440.85320731682,-53424.77801833922,-53437.463574326044
-45051.23387089972,-45035.226362074776,-45026.665533604064,-45003.088903739044,-44905.460348443914
-47513.13971640495,-47511.141945059055,-47413.23006111767,-47464.61302241902,-47519.36709598215
-50237.99617650615,-49773.254135775256,-50174.17956365818,-50258.537508777685,-50041.38201753488
-66449.98799747588,-66581.59083659032,-66597.88100629233,-53624.81402859477,-66565.90829819077
-48998.886569809736,-52996.35426900701,-52955.993301917566,-52772.439712929656,-52235.978897940404
31737.029504052975,-50335.140414696056,-50305.55457002996,-50318.220344018395,-50326.63637721677
-55822.29703487977,-55829.45506938491,-53717.89609673839,-55662.02732953604,-55825.23427575842
-62551.284966672014,-62557.2910079345,-62556.96776451586,-62402.879124389336,-62513.08736062398
-48855.19718402103,-48886.449269351164,-48828.31125805,-48883.37196391514,-48882.09313304581
-66101.24763158835,-66091.01357660405,-66034.90722347795,-66097.10903223847,-66106.77693066394
-66077.60187366711,-68017.17011526508,-68291.51170205414,-68149.55341978028,-68281.48460349304
-53018.47571646381,-52952.96478552082,-53008.66620829295,-52796.93032832254,-52992.248209912716
-51316.338634360945,-52308.67495613652,-51900.996875147546,-52007.949135900184,-51538.52172809947
-69323.40993840237,-69302.59688248398,-69329.44319253642,-69287.77667247572,-69309.02071704662
-79314.30561352879,-79317.05505290553,-79321.66508561534,-79320.26620325008,-79318.98998049853
-52263.36255245934,-52269.40595509191,-52274.514955507744,-46073.210364132785,-31109.634270277034
-67047.06222068037,-67046.96345100005,-67013.97570291575,-67023.85476355684,-67033.20544434641
-54066.88103728884,-54721.808802500076,-54732.25803342655,-54622.30070797711,-54669.50891373814
-39750.14325036375,-39816.02480345275,-39816.11650688821,-39812.945339221566,-39813.76524439731
-43380.99862837306,-44571.35922366865,-44580.72323023962,-44596.96217148418,-44473.03813483702
-40011.00412704189,-40017.440575825385,-39974.133637992585,-40016.29236089265,-40016.53900399575
-65781.22152446312,-65748.60870374269,-65669.35619341649,-65849.04950416481,-65817.6194046398
-56061.18054315249,-56116.502705698964,-56152.331923757025,-55653.79781987119,-56177.653524070534
-54975.942225331375,-55416.27781863179,-55417.46995645863,-55367.01430061131,-55300.010638319596
-50687.949004244736,-51370.84737417816,-50895.910780835446,-51067.66137717765,-50011.74057731631
-49192.1994524055,-48947.65982541839,-49207.03931114492,-49124.234924074095,-49222.231013961726
-58382.55363722839,-59906.226172663606,-56462.43008393438,-58439.246420006355,-56492.039843888
-54122.756827537734,-54559.99036349334,-54553.85284407536,-54453.2825759902,-54560.009725878066
-62421.62954833295,-62423.10939549839,-62420.04125149963,-62426.165244838216,-62410.77386841968
-53427.780977151066,-53412.400747489424,-53417.303117393,-53426.07416391583,-53433.65413354991
-40963.872945928844,-40716.82860809784,-40921.52562600184,-40896.68858829224,-40937.56834411657
-33186.629585622104,-33196.69155275306,-33197.52917493949,-33185.00018284257,-33193.78421431452
-57303.02950087048,-57866.52742187608,-57881.52232893478,-57840.69276351031,-57871.68946582259
-69518.32687982134,-69532.83554290867,-69526.65754536829,-69526.79246828856,-69532.79862006762
-55773.24310014184,-55923.301304513516,-55926.01698490292,-55925.69604995073,-55924.151245861525
-51329.779276240595,-51214.99444019872,-51366.3626110924,-51284.07888711967,-51372.607840664496
-49408.3691444226,-49399.79966105083,-49291.513013191776,-49401.499460230996,-47442.64527716534
-38996.578481670535,-39285.73035922143,-39286.35168259712,-39127.89454266891,-39257.79307876712
-54585.448636091074,-54669.80775756035,-54549.225204607865,-54631.62878597948,-54624.65835957699
-48433.03451769262,-48518.90826566794,-48069.008258524984,-48452.40222728347,-35006.99683032686
-58957.25030016633,-58957.808387504374,-58962.50176824805,-58947.57674623771,-58947.25926643357
-54351.78717927423,-55812.61155644441,-55867.27391689728,-55870.04665477108,-55864.072528585304
