First,Second,Third,Forth,Fifth
-67493.01161824483,-67381.40549490825,-67403.6519943746,-67319.8624461138,-67407.52185010652
-59297.27028543409,-67273.57092025015,-67455.65381984589,-67511.22795097313,-67419.8808556537
-67139.93162792317,-66866.97370420914,-66885.22991881186,-67140.29234853269,-66924.96124440695
-74291.44795601534,-74070.86471459984,-74306.11364435943,-74219.77659425263,-74430.66916171412
-59783.44997160157,-59779.859711332676,-59717.99344737339,-59106.68049920285,-59351.41707129933
-56596.88214284209,-57502.24594834376,-57401.746285926085,-57519.081845681336,-57519.64884191548
-63930.305962312494,-64455.513996746064,-64417.779225130536,-64051.150811543186,-64452.60009272544
-55776.01362418624,-55843.04778265793,-55828.89294250309,-55831.05758222572,-55830.89795619104
-72453.12182502348,-72430.79658917572,-72401.78994391949,-72330.08939777371,-72456.17279083574
-70100.67070648202,-68086.91005542537,-70814.5662004115,-68423.64365433727,-70235.5290269222
-59887.38210332577,-57815.03636650983,-59998.722448635126,-59990.256322674,-59957.95340961735
-60719.14085369584,-60807.85936977615,-60210.49116811397,-60799.1768362786,-60805.43324912558
-61696.480612171654,-62020.968433279806,-62196.445064659354,-62249.49235227912,-60101.081795980455
-58273.70381743206,-58281.6538650316,-58088.9276753635,-58273.374629329424,-58267.118903961426
-70854.46324529593,-70967.6803304364,-70976.01442798982,-69823.21201952721,-70807.67291517997
-50256.21730716783,-53908.8244358647,-54027.865716163695,-52142.15809118255,-54021.01569608706
-76878.62561660043,-76914.93341267694,-76996.91608696981,-76732.5784397782,-77004.03944706863
-64412.18493522921,-64409.06966489487,-64401.88722086628,-64410.38953958853,-64415.850673750145
-72575.07275020942,-74316.99828061915,-73277.25511480246,-74151.3831766892,-74407.64216468825
-78653.85610247075,-78956.09883362059,-78342.1776336135,-78797.51229239753,-78898.97066784528
-44288.63149997874,-43896.087194502354,-43379.083963246405,-44263.16590470762,-44251.04748725752
-70134.75091243122,-70061.51691044151,-70142.2919524466,-69870.61431454973,-69643.84048971339
-73052.91728250317,-73136.40776348964,-73143.27136468682,-73002.47612905935,-72909.60876092549
