First,Second,Third,Forth,Fifth
-35264.4666827984,-35206.45576168578,-35187.529095423415,-35036.670474977436,-35275.147716665066
-41731.414393475316,-41726.108323156055,-41729.837454398265,-41732.035895984685,-41727.82498481177
-44465.10378478689,-44459.381579330584,-44462.79398794528,-44470.44924919848,-44469.39986003578
-63753.451363703636,-63517.83959559856,-63745.03933012251,-63746.933348547645,-63771.683461123845
-39551.6262034889,-39616.101339572284,-36011.95536383985,-39629.9465512218,-39633.629948414135
-39971.47884254454,-39971.40737245,-39970.697091908296,-39968.82084956231,-39940.24270757668
-58023.54993407093,-58169.21453068612,-58167.409411926026,-58169.37901635312,-58148.17014416499
-51414.465317995506,-51425.07401580132,-51421.8418073763,-51448.22678142355,-51408.180349268216
-42761.95608763991,-42758.23039117393,-44552.97823232997,-40850.35463692706,-40956.590550768575
-48470.36803600063,-48462.57165978455,-48468.44016223365,-48466.36755317203,-48473.25577856985
-27082.90144195861,-27073.62854457496,-27084.694487727247,-27084.3504626858,-27084.028923389626
-38547.214808162455,-36690.83895513678,-38525.023885693394,-36692.205391976364,-36699.04072356125
-41404.39456946621,-41310.2100005373,-41231.78679896628,-41259.37657496884,-41281.025737838114
-39054.33426372851,-39053.05687664318,-39059.360894341546,-39046.85573661163,-39043.115395732646
-49336.363269571564,-49335.78753244502,-49338.03955008498,-49338.7316816613,-49334.6510911605
-50202.698333476954,-50149.46569098406,-50273.63934047409,-50261.43400507733,-50262.489363655695
-34723.7148560435,-34700.390652148366,-34698.705405737375,-34717.57092562745,-34721.61664596957
-49241.904159563484,-49211.6708296524,-49194.227659349366,-47937.10512133198,-49219.91244652062
-43515.82340970944,-43516.91335901946,-43517.26386207097,-43517.59955939864,-43510.86033996257
-45580.57336986949,-45581.40306980882,-45579.95451072836,-45577.8244103533,-45516.65649431541
-36486.07573556424,-36496.326858313216,-36501.889078976164,-34605.938028236335,-38179.189078533294
-48960.69218457678,-48953.79739248244,-48961.343822743525,-48964.38255930118,-48955.26868570844
-36505.25383089542,-36509.984634219305,-36510.87160724073,-36497.701714324714,-36504.088862855366
-35201.92331691878,-35185.815311547965,-35191.036085770254,-35191.0920545202,-35201.93517741613
-29585.104343447987,-29593.904639940185,-29594.089961343085,-29570.836189035028,-29602.76627569065
