First,Second,Third,Forth,Fifth
-72893.45162757691,-57580.64376042143,-74477.07031250486,-74288.79616819488,-73578.88105853382
-69436.56044423727,-69424.51575064773,-68979.53231142474,-69032.19844778547,-65974.68633880839
-62650.3728393048,-62649.62143050111,-62652.22092446012,-62648.767474125096,-62651.47821440655
-73119.90993881196,-73114.84869979497,-73124.64931184876,-73118.39433852883,-73124.81192270327
-75970.12496267154,-75978.82891264494,-75976.80380657452,-75975.37710368363,-75982.90150643195
-61941.14742017728,-61946.807562576665,-61950.32817450024,-61955.03469855835,-61942.73291322767
-80873.32187342337,-80858.16210620753,-80861.12694077872,-80870.24517417178,-80862.16526125681
-71648.4940108922,-71645.18890759749,-71651.26931287408,-71648.75749286116,-71652.61363232345
-66883.38521158192,-66886.72489009901,-66885.0411820645,-66884.30246714968,-66885.19162707828
-56885.99220927484,-56879.51589979566,-56894.249358354995,-56894.551428660474,-56895.71474636549
-73473.00702610216,-73167.96118683148,-73670.89266464283,-73988.48359218989,-73548.24391909984
