First,Second,Third,Forth,Fifth
-45388.504837833825,-45392.614320596986,-45389.12522211999,-45395.70497078623,-45384.87793719611
-37789.056209317685,-37790.777035763065,-37790.29235574573,-37791.121024773456,-37790.49274394383
-47795.97554280482,-47795.971680894974,-47794.821251195346,-47795.04971815101,-47795.42373933587
-55802.17521597559,-55801.20322731456,-55802.0901759526,-55802.11328837208,-55803.42136778823
-46331.11115180013,-46339.88947627629,-46340.76362014054,-46335.91392826898,-46329.788299329055
-66510.44789952591,-66954.23771550153,-28417.4800692437,-68813.8111824957,-69670.13498309994
-54824.292067624876,-54825.10910946415,-54824.58922080836,-54823.36109594562,-54822.91394669826
-41737.640875072415,-41737.19817344403,-41734.75027058551,-41736.80437476123,-41738.39162149401
-52982.42839847297,-52979.54644066309,-52978.69676071276,-52981.20200506722,-52980.267470331884
-57503.31059078587,-57502.16815400616,-57503.4365365945,-57503.762080015236,-57501.17294519896
-59976.92017038378,-59978.42674471947,-59979.02243379271,-59978.45184952863,-59977.752816706685
-55101.38433762682,-58174.20344246742,-59565.060592942005,-59624.41937992882,-60169.67163581149
-46951.243672897035,-46950.918735689615,-46952.53516209796,-46949.33441865957,-46946.77607327473
-49273.18006242731,-50500.21261915615,-50500.7549992386,-50499.450749302465,-50500.925602246236
-52863.549603472005,-52860.853506286454,-52862.78213060619,-52863.82749254855,-52863.26758778478
-53680.91726808845,-53675.40110114711,-53676.83663785937,-53680.05631713874,-53671.54844251892
-47244.97338140642,-47246.550555783426,-47245.59796490313,-47246.672396012036,-47245.81751238743
-58013.47622944518,-58012.90664092257,-58013.63153766679,-58015.341794936394,-58015.22880822827
-39920.00537034888,-39939.853361929425,-39946.22715444573,-39937.90648852229,-39942.09890628816
-63043.739300981404,-63043.24039483124,-63054.18001960306,-63049.618999395316,-63048.55783024101
-45031.13063625077,-45100.07542346479,-44242.284487787154,-47774.6589746949,-47055.149563211286
-53578.53001190063,-53576.53502841989,-53574.7897987367,-53576.6929768923,-53571.408423439476
-71734.42691103039,-71747.22487005683,-71747.19806491658,-71742.82005081934,-71739.12577244944
-62660.662861907666,-62661.21095052704,-62669.130480009204,-62669.7928230191,-62672.42051435325
