First,Second,Third,Forth,Fifth
-73874.40600651606,-73870.25908482131,-73883.47636216429,-73885.26233195177,-73872.21511884367
-69831.6191687638,-69816.73031215939,-69788.82468034024,-69814.03780601012,-69819.74521768895
-65853.62664272285,-65852.80890378504,-65852.79069553786,-65855.19933742442,-65852.06224464807
-62991.02575377034,-63019.697681483034,-63001.33580008833,-62993.29751284141,-63003.87349381126
-75137.18044634117,-75134.93832755387,-75113.39316433082,-75144.92669748262,-75123.16641844006
-82598.5911669172,-82597.09258651173,-82597.17943904965,-82592.64640393756,-82606.27380831089
-77733.26898043434,-77733.46693962386,-77729.71085079842,-77730.94925641848,-77736.44968266414
-79367.94345893904,-79351.96898275388,-79366.35189154623,-79364.63371476792,-79360.87467565021
-59611.64447709911,-59605.134712915504,-59577.745513829796,-59579.385360101245,-59616.786839880224
-70319.6738930257,-70313.86507812435,-70312.16663443141,-70307.98153547727,-70322.38197867844
-59302.83898464548,-59306.75494905858,-59302.51041385225,-59305.555843788614,-59304.40177689128
