First,Second,Third,Forth,Fifth
-28268.803163613007,-28269.36287947543,-28269.21144285917,-28269.320541609926,-28269.03333417218
-35679.11790970773,-35679.50270194516,-35679.8163816501,-35680.327912155866,-35679.32302408587
-40597.56980655032,-40607.10029710031,-40605.99074406342,-40606.423391798315,-40604.46053744332
-32313.753414957922,-32313.719922910976,-32313.78652958998,-32313.803994006827,-32313.52500436933
-22602.711652164402,-22601.67619641017,-22603.007388971193,-22603.21777815386,-22602.08381743833
-31867.5873704269,-31867.351391870787,-31866.940266819875,-31867.290319253585,-31867.842957567354
-25809.183212147847,-25808.632615973842,-25808.440460626563,-25809.012730516908,-25808.56309284677
-42655.009406082005,-42655.226607299875,-42657.03300500787,-42655.0653538132,-42656.51643759976
-21440.89360387302,-21440.80656416503,-21440.95386615743,-21441.120400559852,-21440.998810854966
-37542.62920585176,-37543.25538445787,-37543.47045159028,-37543.33607558772,-37542.95813601738
-20284.505843944127,-20284.593697975186,-20284.2928541536,-20284.354293836965,-20284.393142594137
-21999.213791623024,-21999.827728026037,-21995.055342866217,-21999.259128130307,-21997.997840668155
-31320.73215238078,-31320.332333980034,-31319.698041155738,-31320.443223704264,-31319.50177320421
-34587.672477666645,-34586.978778088305,-34586.33671060364,-34587.01045130266,-34585.63064136943
-31736.29195930958,-31736.145998945434,-31735.585476891716,-31735.940861141473,-31735.945237716773
-30358.777296995846,-30359.093346359157,-30358.809441062982,-30360.201177013976,-30359.3789770218
-42535.745180107595,-42535.783597535075,-42534.95065300661,-42534.88720577504,-42534.42803867906
-32619.729489922534,-32619.198516577755,-32619.639206907366,-32619.30463277269,-32617.327906708168
