First,Second,Third,Forth,Fifth
-66379.36177536868,-66384.65921161487,-66384.28056002781,-66385.08460692629,-66388.34284096527
-75862.13797420962,-78744.19531650626,-78506.66942206421,-78743.14591788714,-78618.53311350667
-59267.42404521865,-59269.24212783757,-59267.09613496329,-59267.24127578984,-59271.24402170849
-51084.00358666133,-51081.69517632993,-51081.99520008431,-51081.99457622695,-51084.758659211
-63145.62480862041,-63143.07467475829,-63146.326731876776,-63145.68951960999,-63145.91920896264
-47881.03014467297,-47871.70163940082,-47875.435437360524,-47865.529697765036,-47868.670038194614
-43975.90090519096,-43969.9551447944,-43970.2544544312,-43972.850043768325,-43976.863082474716
-53477.64384751635,-56537.6104210699,-56701.21728142693,-55495.352413522196,-55523.15152788085
-51686.120077330845,-51312.85310323714,-51698.348885693515,-51522.50791138538,-51542.18886859157
-36695.46812337312,-36704.07594930596,-36701.6436432216,-36702.97469391931,-36710.207407323054
-51927.1713015891,-51922.13245370919,-51742.371855147554,-51945.64867794121,-51603.60267785814
-34722.56312207131,-34719.01798049629,-34724.86193992945,-34722.29272491493,-34724.57014473692
-51798.40594426927,-51803.72683244568,-51800.54998049375,-51800.47998543962,-51811.642993593814
-55985.93728835462,-55986.674147595055,-55983.76474888199,-55987.58765084711,-55985.8191960235
-55121.32999478764,-55123.62110043609,-55122.05487290451,-55125.09502086654,-55123.82038025647
-51181.01087853527,-51264.99436880152,-49665.42011465561,-50066.991672411146,-51535.73589241753
-51960.57397186298,-50571.07237505624,-48346.02128578754,-52031.78095471362,-51896.58038450354
-59101.19632091195,-59099.09325561449,-59096.43209912554,-59100.692215550305,-59096.54064107294
-61541.190319896996,-61536.847912615835,-61543.07347806543,-61532.17356495177,-60609.409802264
-43776.74949099627,-43772.55206256948,-43781.16393866091,-43776.52252965846,-43766.91529897275
-69403.43307310711,-69373.66243339075,-69271.0090428768,-69416.86320830433,-69215.78658861511
-74339.82121696364,-74342.64755858194,-74335.78209965782,-74339.86301208996,-74350.04140218745
-53301.35039877813,-53300.50784169889,-53298.74843968913,-53295.09477138356,-53301.75186647603
-56233.888515526196,-56235.12095716412,-56233.580696510624,-56233.22846393107,-56234.27297812972
-69916.5848888883,-69919.3844062803,-69916.46440295153,-69914.45249672762,-69919.3117775478
-72300.2945087384,-72308.30684882519,-72305.21122907753,-72311.73974739944,-72308.53245768149
-54394.82219104941,-54395.29880470171,-54397.397398553396,-54386.76784460288,-54388.793908733394
-64652.23508150711,-64649.98815018387,-64647.888632543,-64653.669854425134,-64654.90445126074
-53669.61182742343,-54139.34973457961,-55957.38297052971,-56097.117867814144,-58891.75153726847
-70914.2004952571,-70912.79109045165,-70920.63364482757,-70925.8986526506,-70917.00298709511
-64403.28209140817,-64402.59705089686,-64400.20579997701,-64399.70990845169,-64400.1479072901
-51330.319904978074,-51333.67546189134,-51325.546364815404,-51338.05024636405,-51324.6587083536
-54752.181301454504,-54758.713328317164,-54762.66762394174,-54759.82880279547,-54759.572271418736
-56190.44659102039,-56189.14383117274,-56192.488361081836,-56188.754633660035,-56191.01053680446
-50579.919716148375,-50556.571829993496,-50554.2537838455,-50554.69460395216,-50567.2692172983
-74266.44183040125,-74267.67091525492,-74266.88204233114,-74268.97784414291,-74265.99766218364
-52944.36502507199,-52403.85565569273,-52551.23607129953,-52210.942817897216,-52794.46024054098
-49700.95471121282,-53605.33404453715,-54412.24520135811,-53933.24655637272,-54336.23161435137
12275.649740975206,-57494.7374971305,-57682.91621780099,-57636.187928089836,-59073.99497468275
-79062.29352016996,-79064.50485921066,-79061.93954064485,-79059.38807553332,-79059.84518219854
-52885.267833312246,-54948.644096782744,-56319.75377159423,-56268.98341945683,-56161.94028665667
-33661.7148647447,-33661.246296508354,-33658.578958895276,-33662.52713351714,-33658.92733425303
-53796.71847881751,-53796.93822421718,-53795.87703702727,-53798.06477462708,-53801.273277928754
-40487.01331799185,-40494.47594372724,-40480.92495648526,-40483.41426201529,-40484.21849727797
