First,Second,Third,Forth,Fifth
-45382.923512514215,-45389.0690245503,-45386.70549313485,-45383.35870193725,-45380.650938876606
-37789.84160273701,-37791.15437767919,-37788.33503443912,-37788.60416648899,-37787.95763391199
-47787.55704459883,-47789.962678019474,-47787.75554537107,-47791.86873143466,-47791.379245153235
-55799.81871386095,-55798.26585690359,-55801.19608676427,-55798.69516949169,-55801.27551471279
-46324.712902548505,-46339.735835334104,-46324.7546565491,-46341.693857349885,-46336.678565078895
-65694.5242652691,-66916.19967426425,-70270.18742647783,-68910.86920159702,-70330.85387526762
-54823.596958000075,-54821.92354907036,-54822.12474314098,-54823.13383547542,-54823.63926102364
-41737.82849714132,-41737.78343686393,-41733.17268858575,-41735.48022435033,-41729.36984477736
-52976.15805108678,-52975.536477585825,-52972.76540261337,-52975.999457977974,-52971.830957987666
-57499.916652024374,-57501.185218084924,-57498.93609485836,-57501.45176589589,-57497.12893278384
-59979.830939329055,-59978.566917102675,-59977.44671236246,-59977.468380655955,-59980.082170184425
-59840.872512621645,-60049.32603559755,-59757.48724192028,-59445.05072542165,-59679.54154956704
-46949.104570144686,-46954.236280214725,-46949.89136989944,-46940.31086119643,-46950.0102751223
-50491.773412635666,-49993.48953666004,-49404.05735756328,-50059.64400102685,-48989.98155937741
-52862.059518330316,-52863.46706942861,-52865.99694311729,-52863.99207319396,-52865.04320540858
-53669.35172112837,-53682.32957672735,-53676.32914379066,-53686.37474841798,-53670.54556295782
-47245.84849634136,-47243.80094290607,-47241.26119254624,-47244.780515105405,-47244.63424428563
-58008.98317194896,-58013.192448664464,-58009.92701151031,-58010.703593836304,-58008.47744429964
-39942.05041812072,-39935.41216827894,-39940.62196884086,-39934.74280542153,-39937.342112125756
-63054.01989058509,-63049.518701621964,-63053.35791132,-63061.22520670696,-63047.32752076713
-45921.92067861924,-45815.49930438546,-50270.47296240828,-50792.36270656438,-49279.568749918646
-53576.346561943064,-53577.87473004155,-53569.1204391304,-53573.83420663562,-53571.09581454509
-71747.56371738494,-71144.16799917136,-71745.70115536475,-71745.27232282043,-71728.28005071016
-62658.186334763785,-62650.170024280575,-62657.59976610687,-62668.74729513311,-62666.95995898383
-54847.39816032987,-54853.10948503281,-54855.40671096548,-54847.174655330455,-54850.4088461014
-43385.172698598035,-43382.967117401335,-43385.15211537567,-43384.3131519858,-43384.381906559014
-47955.328918698615,-47953.44809057134,-47955.75129583481,-47950.17267734249,-47953.67186493956
-46074.592565939776,-46077.535102283386,-46080.060789298965,-46084.38132460642,-46078.17706089053
-56198.93569968544,-56201.13034972234,-56209.24489903783,-56200.00076215095,-56217.92215290662
-46582.23858703899,-46580.922404624354,-46580.283747962996,-46579.64142790143,-46577.36594324301
-42719.661150999986,-42715.4390519658,-42719.08102017994,-42718.46259348545,-42713.60517237888
-46146.152961423875,-46143.76587040673,-46139.00731277918,-46146.78949246412,-46147.41670956265
-46955.47292077266,-46954.05491937157,-46952.06291189932,-46952.85531415354,-46953.84161432504
-58975.2765104911,-58970.0978555384,-58975.97260341593,-58976.72480556663,-58972.67389245996
-50942.49114448537,-50941.665447273794,-50942.75772746521,-50944.25132701853,-50941.9888268982
-62761.84201257422,-62776.80088378756,-62763.84095022612,-62763.67315295359,-62763.6259011337
-43619.54142298709,-43615.39612405063,-43615.917256228204,-43613.682571619145,-43619.55079712236
-43086.17294682285,-43085.59645068298,-43084.82540935203,-43083.4879871875,-43087.55778826443
-65930.08412378305,-66021.76299525544,-66095.50935990819,-66075.47885880621,-65998.90521350087
-47740.57544605226,-47737.42725306446,-47737.50657738511,-47739.77916182953,-47742.70294053589
-45476.46908742084,-45475.154683264016,-45474.95453642437,-45474.155699491486,-45475.809935131096
-44701.16867290976,-44696.64373089985,-44703.6750183598,-44697.80275129599,-44697.04568485252
-78871.93730345079,-78871.20969045298,-78870.03548327422,-78870.33126995031,-78873.38308283676
-37254.43523187288,-37252.00777364204,-37253.530249674855,-37253.24071396676,-37252.393295587295
-42420.367669916,-42419.678339972816,-42414.59408474213,-42421.79049036274,-42405.914348013335
-65314.647289869456,-65312.08764065507,-65311.90114938886,-65314.43660861692,-65311.69381689047
-44728.379633936805,-44728.45648528874,-44718.88267738402,-44719.435059594325,-44725.09528527864
-49371.19294931023,-49377.92332340904,-49368.69136767704,-49375.599905362185,-49365.00116003519
-61933.34459244044,-61930.65941021956,-61938.64115467389,-61934.39577904049,-61930.021732276866
-48790.92561054406,-48790.33674873733,-48789.907283661094,-48785.248940427206,-48788.01550259097
-49835.29274959486,-49834.44163651046,-49835.940155107826,-49836.87763110069,-49833.46590558312
-54860.73632776354,-54861.37633569594,-54858.69049444443,-54856.936157855,-54855.7023403587
-49521.75313582891,-49522.386314594725,-49516.07357077406,-49523.64395119159,-49520.64777188161
-43105.1939083542,-43103.770121357295,-43105.53221473589,-43063.07332451509,-43082.120315592314
-45755.73996352273,-45750.59928683411,-45750.11185426292,-45758.05159569202,-45744.15983019964
-64775.82654009585,-64773.12342128695,-64771.39705409564,-64773.33651201399,-64772.8915792579
-43320.48198871929,-43328.97356089351,-43330.13906606854,-43318.129402267405,-43331.47674922288
-64565.615483155714,-64566.782607449546,-64573.0219250649,-64577.799617011675,-64572.16071650573
-57218.333941134064,-57532.43550929779,-57238.27084575106,-56753.94256340631,-57210.92928089441
-58377.01756984554,-58377.51928690328,-58376.1505906282,-58379.501971572885,-58377.655558244485
-49236.05311294516,-49236.492341617064,-49235.43098251098,-49236.48046313744,-49238.68086238016
-42402.32120032641,-42397.90230318853,-42395.20988215714,-42394.27348787387,-42396.42957602589
-38637.54266422144,-38639.148637176935,-38640.060272520255,-38640.656778058845,-38639.86831571335
-40630.51902891632,-40629.71020251413,-40629.469659292095,-40629.46111017625,-40629.7224816343
-55284.468449155356,-55284.55285723942,-55283.80656354213,-55284.265086124695,-55283.86585688183
-41998.51272346569,-42002.013873300435,-41996.62138683374,-42002.903066468956,-41998.635393133845
-58977.52281789674,-58974.47880946937,-58970.91043338785,-58974.381886881114,-58971.02093163742
-54570.514821991244,-54574.52462773418,-54571.9714903295,-54573.89337984485,-54575.22229151679
-38537.44252208051,-38537.18008403059,-38536.44042069784,-38535.46815435991,-38539.1553316662
-52255.10722088209,-52251.44063433821,-52247.76504012092,-52253.7735503788,-52248.83063581898
-47185.404398151775,-47184.85982687134,-47185.4604825393,-47183.925825044775,-47184.31943145091
-54686.77612812784,-54687.85625631113,-54688.565884181924,-54688.206498837804,-54686.873921640305
-50195.33130010828,-50195.0647609292,-50195.71652741091,-50195.84468021736,-50195.69133077026
-46478.41377641578,-46474.15780975456,-46473.13698149406,-46477.10146378046,-46482.10992677755
-50073.34338147306,-50055.609637612084,-50072.78450806829,-50070.28389550343,-50070.1015550763
-44426.36203161203,-44421.112312560435,-44423.928299031286,-44422.6198951468,-44425.67917621572
-43763.90594183834,-43766.0152223294,-43768.17923333908,-43764.79682914642,-43766.137205913525
