First,Second,Third,Forth,Fifth
-46256.76736306928,-46249.74811655623,-46254.7036360863,-46256.003738943335,-46256.343575699
-43414.70728382765,-43414.33733238565,-43413.12496561729,-43413.6947148759,-43414.30383757582
-37218.43285225249,-37221.393842927464,-37220.024875033356,-37216.74835927823,-37225.1357598022
-41037.27268723584,-41038.21932665701,-41031.54683932715,-41036.46598737404,-41036.753447883784
-59458.058384581156,-59456.02889990673,-59459.663101999526,-59456.80131507298,-59458.20394290417
-54360.437826393165,-54368.27911069216,-54365.58415519579,-54371.884499024105,-54368.8388542129
-50737.048535805196,-50734.676535213,-50736.99457262117,-50728.8285809517,-50734.62087913313
-48492.4656523691,-48487.281289431055,-48489.08115720901,-48487.90457102089,-48494.15969874284
-38848.44552922963,-38845.77869677539,-38847.833939177755,-38843.09455602881,-38843.124867210485
-64027.31452241097,-64019.886445713666,-64019.93171074744,-64015.09076062356,-64024.20083572724
-57497.817750193804,-57496.78336306643,-57496.92408842774,-57498.78578040475,-57498.85552315369
-58054.90021048058,-58052.11340157375,-58053.408985812064,-58051.51884448917,-58049.81004540782
-51410.839926080516,-51410.14656228935,-51407.70534591834,-51407.639196468466,-51279.617743226765
-55696.09355646253,-55693.18738730059,-55693.24432871695,-55688.98784208664,-55690.036317547834
-48830.0280263964,-48828.41138129426,-48828.782912308125,-48830.70594939797,-48826.504579583445
-61858.633291262195,-61860.22512776279,-61860.52178607906,-61862.903664150625,-61860.15168600113
-61969.90609954599,-61801.72026009372,-62086.99251462421,-61013.2091473061,-61001.78324966092
-50826.87808273886,-50830.89500451628,-50824.119639540324,-50832.63205687674,-50830.3641117927
-54306.10963202804,-54311.47557054602,-54310.73351049523,-54312.32375455268,-54304.554874151676
-50784.98856100151,-50788.47619243559,-50785.938216009476,-50780.15221170512,-50791.184661376
-53542.55813025048,-53544.728059853966,-53546.18846861619,-53547.49787370704,-53544.04340081872
-61085.12522004041,-61091.609288590975,-61097.74500731172,-61093.8505438021,-61090.63399489999
-64010.33353048042,-64010.79093319135,-64008.68528074214,-64008.023504552366,-64010.62270711356
-51574.59759439294,-51574.30380923414,-51577.85359123002,-51578.19357218205,-51577.1855802335
