First,Second,Third,Forth,Fifth
-66721.73284136945,-66720.7024570238,-66723.25278570395,-66722.45406533734,-66722.28899719032
-54956.962544390146,-57565.22998960219,-57251.59304965627,-56937.187111673156,-57360.285647092445
-59725.60820761045,-59728.15436406696,-59726.659851647964,-59730.02751908408,-59722.85938415885
-76463.87514496128,-76458.90480379523,-78914.09927400472,-79630.82649991741,-78353.23351821187
-68567.61944962658,-68563.18597314115,-68564.38882166384,-68570.26682314205,-68566.80596275427
-41003.39735748021,-40996.3647755185,-41004.00159916635,-40998.8200255662,-41002.6227653238
-68142.59196388061,-68147.8130477133,-68136.89754356646,-68149.37094296729,-68143.66323536888
-53227.64631557111,-53226.443784183786,-53222.129598411404,-53228.970919040774,-53227.53349171994
-51333.697678765406,-51341.92511552291,-51334.042855610714,-51335.3379564977,-51329.214775450964
-51013.012280468996,-51023.470687749024,-51012.31367370449,-50999.66914970108,-51007.58429217324
-56739.67478310885,-61952.04560993812,-61686.47484491709,-61846.16309301811,-62189.83629096368
-57457.20226101087,-57472.567276921196,-57463.30908525293,-57463.35369848803,-57463.34190188335
-57307.84984674069,-57307.436828787715,-57307.916082259726,-57308.25408645122,-57306.861390557
-66987.15389038989,-67051.64909356183,-66927.25849306141,-67058.8815935315,-67072.62542595911
-57940.373468355065,-57939.654912884886,-57938.03855711672,-57940.40393421236,-57940.06302342016
-66868.75764334011,-66869.46317092197,-66868.74019375107,-66868.37819420369,-66870.78032480135
-74995.32408865262,-74481.37972978487,-74991.64087470723,-74994.84820354539,-74995.83725911772
-64469.33035512293,-64468.01659975341,-64467.10461265306,-64467.27014321737,-64466.11227899814
-54429.683663795324,-58081.86495883438,-58114.044398280545,-57726.13057496526,-57913.70866045878
-73731.51451104888,-73731.8377753802,-73732.80847967298,-73734.11682382888,-73730.34277058706
-51413.80095944056,-51413.47203609899,-51412.09617446102,-51403.37200475152,-51411.69437494552
-60853.683464079535,-60848.53119680139,-60852.748023937005,-60858.148236131,-60854.572890537485
-72443.88807021946,-72439.13397774074,-72439.40555712594,-72439.00560640427,-72440.64935420717
-49329.70968780078,-49331.43035728644,-49330.11385365957,-49333.151846307184,-49327.59106197669
-70151.95307351064,-70149.70700768936,-70151.6796221963,-70150.8024091304,-70149.19132991185
-55967.80142432249,-55961.31788203297,-55956.00968180426,-55960.40839064631,-55961.67304804199
-69187.82401951798,-69179.0853661597,-69186.25833275398,-69180.57404367269,-69180.07987858121
-40670.80451441229,-40666.940292094245,-40664.41556473639,-40675.398465519465,-40661.65246941224
-70447.80149645652,-70885.78194489592,-73570.83730684433,-74292.25637658442,-73261.65944719984
-67167.01681125762,-67162.04199172009,-67153.03143829587,-67159.31498979748,-67152.69730014882
-59482.64629922672,-59474.673252286964,-59479.55486150176,-59472.750123231344,-59485.84485215736
-68446.7693009902,-69584.41575538066,-69068.39619893096,-69196.81594510395,-69297.45399570584
-47389.659694488895,-47389.78450236958,-47394.23164313624,-47379.985083856554,-47397.87398775626
-35675.05404095181,-35672.44210427584,-35671.69802991993,-35677.81712488935,-35674.238346264676
