First,Second,Third,Forth,Fifth
-63542.82782400842,-62507.211209525296,-64260.963022039294,-63322.763382026686,-64076.507070119325
-67528.39749466152,-67529.73116954979,-67527.14682653623,-67526.66028640622,-67527.08538900709
-58812.73892946859,20347.215817531975,-69782.20811613418,-70314.05234855982,-67898.19842043967
-74448.06503865425,-74453.52719673587,-74449.14417266796,-74448.76437298556,-74450.56915592459
-59827.40157814185,-59825.10514488913,-59821.14461120861,-59824.9954869907,-59825.501236338336
-57535.357493789015,-57526.70650243739,-57530.60772075108,-57539.13839287197,-57533.92508780477
-64505.16358141505,-64496.73280302088,-64499.26689229658,-64509.5092184864,-64505.93337524586
-55849.26857588971,-55854.135511504566,-55851.32450979331,-55852.33761554244,-55851.77659541688
-72484.27961150596,-72482.72104992415,-72472.88270874825,-72472.37853112622,-72476.10379603847
-65499.07744369192,-65721.1215214469,-71616.67519202956,-71140.59605671366,-72059.78305998955
-60018.933924155725,-60019.44071322569,-60023.177265468,-60021.27493104954,-60022.452618934396
-60843.186850408434,-60846.41384440007,-60833.80944775224,-60835.82307282162,-60836.0122926417
-62276.80382570584,-62279.434242650874,-62302.97395458375,-62294.72399635741,-62304.97386047254
-58318.73287966952,-58313.035359224246,-58312.945591065305,-58318.154402247965,-58316.54034384954
-70978.6022546738,-70984.60584488425,-70991.1094323582,-70982.9892626959,-70986.43620977277
-51464.695105620056,-51900.98257345557,-52103.618024614356,-52174.38135367189,-51724.88186195164
-77050.07531145567,-77046.79335684115,-77048.05536981567,-77051.13067484883,-77047.52367032538
-64428.17075573463,-64424.06499497328,-64426.801437762035,-64425.77343302375,-64426.51348825346
-74489.90313404327,-74483.4299995798,-74482.31386342409,-74487.36284616505,-74491.36148997501
-78983.52117860859,-78982.44948017747,-78980.58537346876,-78980.78035061389,-78978.54826182486
-44304.81585392403,-44300.494918956174,-44298.68394201862,-44302.70099929713,-44303.01881344646
-70172.55515786925,-70147.84377364427,-70161.50950119458,-70166.37840391902,-70158.29439951078
-73158.2149275978,-73158.87885456892,-73158.78731618039,-73157.89266871975,-73164.35912133919
