First,Second,Third,Forth,Fifth
-46260.28727013653,-46261.48125126534,-46259.03955651782,-46261.13342485964,-46256.979428183964
-43413.82019571456,-43414.66033797802,-43415.14795356397,-43415.12381904927,-43414.802497383906
-37219.74064802359,-37221.20824351759,-37230.50530172826,-37222.34444287011,-37223.63238017819
-41034.13531533431,-41038.18079476098,-41035.19298348791,-41038.61822617436,-41038.33133370146
-59458.67559905108,-59457.6991668743,-59459.65836025562,-59458.72199336523,-59459.43355227818
-54370.10749908682,-54368.82848497494,-54370.42241721195,-54367.34745748766,-54369.03804594107
-50737.04852847662,-50736.96414315512,-50740.53932371675,-50742.174257992876,-50738.408139431456
-48491.693502303395,-48491.90311171252,-48487.800789538225,-48493.226118340885,-48489.70779926467
-38846.38324334809,-38846.49567550937,-38847.43319171369,-38847.13481419614,-38844.4071315245
-64010.06180042557,-64021.55115694307,-64017.775669983595,-64027.772245911205,-64025.23580871812
-57497.857853455884,-57498.227162141484,-57498.00309364519,-57497.754401683684,-57498.44135422514
-58055.18338980129,-58055.87417103715,-58054.54125327908,-58055.595839377944,-58053.48714656825
-51411.70245508732,-51412.10840012698,-51412.620690879114,-51410.62716923431,-51412.870272084045
-55694.01648027674,-55700.96552103747,-55700.95856457624,-55701.339688480664,-55695.17136358671
-48821.867868873655,-48828.35319469953,-48829.11760265518,-48832.07587890885,-48826.293540605075
-61861.450767849776,-61862.42222779939,-61859.852291424046,-61862.87911194056,-61859.733044010376
-62092.256908834446,-62092.16104736437,-62089.84245415936,-62091.528438753216,-62093.095186701285
-50819.25119633349,-50823.540789832434,-50805.352952932095,-50824.167542241485,-50820.17391856519
-54309.12609243107,-54306.99656610306,-54308.08288913451,-54308.84329178778,-54311.127303567555
-50788.79132121499,-50793.39602446626,-50789.26442722825,-50787.82904696992,-50791.181887937695
-53545.68681379202,-53543.54565133995,-53543.931554859795,-53543.41970945507,-53543.81264717462
-61095.60968592834,-61087.0425049777,-61093.241796394876,-61066.17834095512,-61064.67654702487
-64010.02090424695,-64009.71644000576,-64011.758622209214,-64011.965154464386,-64011.21777332967
-51581.01808537014,-51581.57792171068,-51575.69365225922,-51582.14724968964,-51579.21428948799
-52101.604303091946,-52106.91932006086,-52100.72122186881,-52098.66892611922,-52095.027050152596
-57225.19364221607,-57225.45976010483,-57224.68388990474,-57223.89325681399,-57226.21865902525
-38425.56068561337,-38428.08335509124,-38424.23486916675,-38429.17840948714,-38425.88276316963
-56239.77385736449,-56244.78606284814,-56246.81475560001,-56245.40866536125,-56246.504793761036
-41441.3542258476,-41440.586971599645,-41441.25139975063,-41445.43146512755,-41441.598891331734
-53102.50794334672,-53103.172371249835,-53104.89684277997,-53105.46793243882,-53104.61182205109
-40031.42689630272,-40124.11432381856,-40123.93650117996,-33919.7830916042,-40122.86667975696
-40405.95376747106,-40412.08443722642,-40412.47829805054,-40413.98525231489,-40412.70904066194
-40063.671004723576,-43247.44677905398,-46738.787325567486,-45742.98377325192,-45703.21473207367
-40975.745294624736,-40976.77770615245,-40975.03269413207,-40975.04000825764,-40975.451769749794
-52171.85682804524,-52171.327166858806,-52169.39001732094,-52170.788877292616,-52169.921148203975
-40779.760885710966,-40781.5935732807,-40781.355301213334,-40784.189117031194,-40782.33982019409
-54998.507073084475,-54999.806675202155,-54997.04297333211,-54997.6431110509,-54996.23603330409
-54545.66141143179,-54546.165394069496,-54546.52436709027,-54546.93847553409,-54545.8652024827
-46053.95110720928,-46053.46863606034,-46052.3518649631,-46053.53957132533,-46052.843685166146
-47826.15115166783,-47825.61585708006,-47825.40112518953,-47826.13446980811,-47824.212366097534
-47892.9536699013,-47893.62932606854,-47892.50714349099,-47891.60918685325,-47894.41315098447
-43156.82730797968,-43157.522144683404,-43156.22380565922,-43154.30976177073,-43154.92206408719
-59301.015151094485,-59304.15873062635,-59297.422037279364,-59302.00283275743,-59301.00209710593
-40221.375815133644,-40221.6873506052,-40221.80000910384,-40222.07101023462,-40221.85580888435
-37194.063349417265,-37190.54116862195,-37194.90155484549,-37193.280732231135,-37191.255757745574
-47374.28962478204,-47375.08554276879,-47371.564257711536,-47377.82703575159,-47375.75475125367
-56357.86437676082,-56354.790288490956,-56357.3689149839,-56357.49689650983,-56356.80999453671
-45528.44001019255,-45527.29368960074,-45526.17222458763,-45528.80308308246,-45529.34672369255
-49615.34352134886,-49614.09598165621,-49613.43035651132,-49614.26632681592,-49614.2602601748
-39825.51558514325,-39827.73355755484,-39825.9322617538,-39826.26118159579,-39827.08075469978
-48682.98267473823,-48687.27864702253,-48686.03236695455,-48688.72582722697,-48687.292782895754
-54093.61610934954,-54097.910309382445,-54098.519888119874,-54097.60938722878,-54094.16834123909
-38482.0041405389,-38477.890579092884,-38482.26442343317,-38480.23056126728,-38479.15276933238
-53920.205590376005,-53920.56053809598,-53909.302383322836,-53917.513413541885,-53918.92108177122
-54434.53537906449,-54436.71275738664,-54434.68482191934,-54435.6436927412,-54433.639494545954
-41413.34709260533,-41414.18989889681,-41412.03464368391,-41415.46456245079,-41411.859233907046
-1617.2294414569624,-53342.199621842374,-53026.124098997374,-53571.18943580692,-52036.49964387202
-52883.16890911381,-52883.8957885635,-52884.632437647284,-52884.121466639335,-52883.85731170549
-50517.20666438312,-50517.09231521312,-50514.72309320348,-50515.926599443424,-50515.11132607549
-38266.85571843497,-38264.613048216364,-38265.5810643575,-38265.14564168645,-38266.79602720506
-35450.971900036406,-35449.09618942702,-35450.35593379388,-35447.059747385865,-35449.11232201654
-50014.49450263972,-49995.23582938595,-50011.54023611292,-50002.96745943856,-50010.312969053986
-58051.544321696994,-58052.90116956163,-58056.95578735174,-58054.16080344331,-58054.329842041356
-45870.845190090266,-45870.20773109737,-45872.0033114797,-45872.632582048755,-45872.21546059781
-35475.40522162901,-35485.75447030231,-35484.21679229385,-35491.7900650578,-35480.091529066565
-64046.90952786616,-64047.7196356058,-64048.02727833403,-64047.20926109308,-64046.519281816654
-47339.51781000231,-47337.56177291524,-47340.49852254547,-47336.00029454149,-47337.683507379974
-63199.47206363877,-63193.15945300247,-63195.33719342915,-63197.341528895035,-63194.25278008978
-50909.644091775415,-50907.47006028411,-50910.73352070534,-50909.58958309874,-50913.715236163545
-62128.64963896176,-62123.00510571964,-62122.69215263209,-62127.06311987357,-62120.24443638013
-47527.18712319843,-47527.44608314575,-47528.105197438475,-47520.118038566514,-47525.15138725291
-62332.7184577567,-62333.928705531616,-62333.785657366105,-62333.08041267128,-62335.1269531032
-50805.311477308685,-50806.50244061304,-50108.71502310371,-50806.46969512166,-50804.45665198824
-39553.7876423993,-39552.91689142629,-39552.219620475626,-39553.91062348503,-39553.3037763894
-45810.204209660544,-45808.914085724544,-45813.5680667466,-45812.88999403796,-45810.914040669406
-58548.362960872684,-58549.69029077713,-58546.64254592235,-58548.78655539777,-58478.231192857726
-62394.85270993124,-62394.11224991635,-62395.755946266756,-62393.53911294462,-62395.00039928254
-46141.80448459625,-46144.14990077319,-46140.50700226582,-46144.525653332836,-46144.16332984798
-49639.83881415624,-49640.666327200335,-49644.314464982555,-49645.74653523548,-49648.98943780227
-51503.200973330946,-51501.4924032369,-51502.01397804293,-51503.243964411406,-51503.95668961718
-48358.36329971841,-48357.0759241866,-48358.08968934223,-48357.56246597698,-48355.98626891115
-46993.658568323524,-46995.548453435666,-46995.082276269866,-46993.90839045081,-46992.4018432432
-61408.82495525475,-61405.76595500213,-61410.616574215775,-61409.44805342132,-61404.31724774946
-50638.196532652684,-50637.28409142179,-50637.97233434295,-50638.283707058574,-50636.50130669252
-41920.99663612245,-41933.09298217119,-41931.02550474559,-41932.65704014349,-41927.889472907336
-43570.767452926906,-43567.667193798785,-43569.100317383876,-43569.006144863924,-43574.01670664019
-56572.60613883151,-56573.0920693641,-56575.133669437055,-56573.34287332056,-56572.26944555967
