First,Second,Third,Forth,Fifth
431.6820781131096,12.822481301108285,131.9297907707743,64.21488541548533,115.86729395444205
177.52882835088806,176.46770886926984,152.31616221104352,298.9405343921536,342.8844909453987
33.22364885242388,630.262288473967,-29.608321895747594,-71.27501685532991,128.8345731351607
166.98336126590362,193.8471165898773,1571.9777097623462,336.82281915268163,351.5923115722567
218.7561198817987,297.9570143716283,222.59390221305972,216.97706828236187,319.6647278161133
-30.7757363294873,-32.92496321854489,290.90076179058576,-9.884661790413103,19.243026691447767
299.0533628236725,193.8546491117777,131.92312323592955,240.7322340379524,221.62622497135987
233.414091500054,72.25583695892355,57.38995320357458,79.65174131598344,70.24593115935907
185.98850580741401,207.7866095191805,198.15707671909917,219.87608964245743,196.45039987517424
298.31402362678364,284.15176576192107,234.03092165426528,1002.8127839812436,346.22845641454046
536.2286455178848,149.86990984857368,271.58044681398826,1981.4239884192496,89.42685602361307
450.88095789778936,375.71668558144916,338.1369355070299,219.2343037999184,94.50535573221005
245.95669606044768,129.25394608342748,161.62854334643828,441.3959081444257,117.16597105728759
1013.4298435988992,482.8379887186387,301.08683617203116,218.37532502195785,2662.257135584073
150.0835909335206,274.59029869908704,231.1435857845581,348.6176722495723,165.91465536927186
350.82493926278704,440.1315630926152,1585.6398503273026,358.89073346115526,355.38509284265257
88.389658576604,86.29834036901377,863.5035637545407,154.2744102512713,108.67324012518931
245.4196889063007,198.7853723225241,159.47622249805613,1610.4562677327292,134.60703087223155
282.10805261258116,233.7091292714423,201.65594801957516,958.2760196858118,182.93681237827232
1043.8920322645017,158.96846813837817,400.12143345645256,871.0315978055227,149.11877808805843
358.42217309533964,324.46395610550593,199.65480367184986,1641.8750030762894,331.05304464402195
34.76923962383613,149.8724777768592,216.87355480317282,24.544958460758323,98.78297312158735
2301.1997489521436,184.12519119801158,339.23403151237204,741.7022212679814,1888.8492615814948
306.80190565581483,225.5350269935447,166.09981115250255,284.57277396022096,209.05984175391305
